"","X.2","X.1","X","iid_W","id_W","wave_W","partner_W","pid_W","samerace_W","match","gender_W","order_W","age_W","tuition_W","race_W","imprace_W","imprelig_W","income_W","goal_W","date_W","go_out_W","sportsAct_W","tvsportsAct_W","exerciseAct_W","diningAct_W","museumsAct_W","artAct_W","hikingAct_W","gamingAct_W","clubbingAct_W","readingAct_W","tvAct_W","theaterAct_W","moviesAct_W","concertsAct_W","musicAct_W","shoppingAct_W","yogaAct_W","exphappy_W","attrPref_W","sincPref_W","intelPref_W","funPref_W","ambPref_W","sharPref_W","dec_W","attrRating_W_of_M","sincRating_W_of_M","intelRating_W_of_M","funRating_W_of_M","ambRating_W_of_M","sharRating_W_of_M","likeRating_W_of_M","prob_W","met_W","goalMeetNew_W","goalFunNight_W","goalOther_W","goalGetDate_W","goalSeriousRel_W","goalSayDid_W","date7_W","date5_W","date3_W","date4_W","date6_W","date1_W","date2_W","raceAsian_W","raceWhite_W","rateOther_W","raceLatino_W","raceBlack_W","go_out1_W","go_out4_W","go_out2_W","go_out3_W","go_out7_W","go_out5_W","go_out6_W","fieldLaw_W","fieldMath_W","fieldPoliSci_W","fieldBusiness_W","fieldEngin_W","fieldAcademia_W","fieldSocialSci_W","fieldSocialWork_W","fieldUndecided_W","fieldMedicine_W","fieldHistReligPhil_W","fieldEnglish_W","fieldScience_W","fieldFilm_W","fieldLanguages_W","fieldArts_W","fieldArch_W","fieldOther_W","careerCreative_W","careerLaw_W","careerInternational_W","careerAcademic_W","careerFinance_W","careerUndecided_W","careerEngineer_W","careerPsychology_W","careerMedicine_W","careerSports_W","careerSocialWork_W","careerRealEstate_W","careerOther_W","careerSpeech_W","careerArch_W","careerPolitics_W","careerJourn_W","activityAvg_W","raterDecSum_W","decSum_W","attrRatingAvg_W_of_M","sincRatingAvg_W_of_M","intelRatingAvg_W_of_M","funRatingAvg_W_of_M","ambRatingAvg_W_of_M","sharRatingAvg_W_of_M","likeRatingAvg_W_of_M","decAvg_W_of_M","raterDecAvg_W","attrRatingGuess_W_of_M","sincRatingGuess_W_of_M","intelRatingGuess_W_of_M","funRatingGuess_W_of_M","ambRatingGuess_W_of_M","sharRatingGuess_W_of_M","likeRatingGuess_W_of_M","gender_M","order_M","age_M","tuition_M","race_M","imprace_M","imprelig_M","income_M","goal_M","date_M","go_out_M","sportsAct_M","tvsportsAct_M","exerciseAct_M","diningAct_M","museumsAct_M","artAct_M","hikingAct_M","gamingAct_M","clubbingAct_M","readingAct_M","tvAct_M","theaterAct_M","moviesAct_M","concertsAct_M","musicAct_M","shoppingAct_M","yogaAct_M","exphappy_M","attrPref_M","sincPref_M","intelPref_M","funPref_M","ambPref_M","sharPref_M","dec_M","attrRating_M_of_W","sincRating_M_of_W","intelRating_M_of_W","funRating_M_of_W","ambRating_M_of_W","sharRating_M_of_W","likeRating_M_of_W","prob_M","met_M","goalMeetNew_M","goalFunNight_M","goalOther_M","goalGetDate_M","goalSeriousRel_M","goalSayDid_M","date7_M","date5_M","date3_M","date4_M","date6_M","date1_M","date2_M","raceAsian_M","raceWhite_M","rateOther_M","raceLatino_M","raceBlack_M","go_out1_M","go_out4_M","go_out2_M","go_out3_M","go_out7_M","go_out5_M","go_out6_M","fieldLaw_M","fieldMath_M","fieldPoliSci_M","fieldBusiness_M","fieldEngin_M","fieldAcademia_M","fieldSocialSci_M","fieldSocialWork_M","fieldUndecided_M","fieldMedicine_M","fieldHistReligPhil_M","fieldEnglish_M","fieldScience_M","fieldFilm_M","fieldLanguages_M","fieldArts_M","fieldArch_M","fieldOther_M","careerCreative_M","careerLaw_M","careerInternational_M","careerAcademic_M","careerFinance_M","careerUndecided_M","careerEngineer_M","careerPsychology_M","careerMedicine_M","careerSports_M","careerSocialWork_M","careerRealEstate_M","careerOther_M","careerSpeech_M","careerArch_M","careerPolitics_M","careerJourn_M","activityAvg_M","raterDecSum_M","decSum_M","attrRatingAvg_M_of_W","sincRatingAvg_M_of_W","intelRatingAvg_M_of_W","funRatingAvg_M_of_W","ambRatingAvg_M_of_W","sharRatingAvg_M_of_W","likeRatingAvg_M_of_W","decAvg_M_of_W","raterDecAvg_M","attrRatingGuess_M_of_W","sincRatingGuess_M_of_W","intelRatingGuess_M_of_W","funRatingGuess_M_of_W","ambRatingGuess_M_of_W","sharRatingGuess_M_of_W","likeRatingGuess_M_of_W","raceAsian_M_Cross_raceAsian_W","raceAsian_M_Cross_raceWhite_W","raceAsian_M_Cross_raceLatino_W","raceAsian_M_Cross_raceBlack_W","raceWhite_M_Cross_raceAsian_W","raceWhite_M_Cross_raceWhite_W","raceWhite_M_Cross_raceLatino_W","raceWhite_M_Cross_raceBlack_W","raceLatino_M_Cross_raceAsian_W","raceLatino_M_Cross_raceWhite_W","raceBlack_M_Cross_raceAsian_W","raceBlack_M_Cross_raceWhite_W","careerCreative_M_Cross_careerInternational_W","careerCreative_M_Cross_careerAcademic_W","careerCreative_M_Cross_careerFinance_W","careerLaw_M_Cross_careerCreative_W","careerLaw_M_Cross_careerLaw_W","careerLaw_M_Cross_careerInternational_W","careerLaw_M_Cross_careerAcademic_W","careerLaw_M_Cross_careerFinance_W","careerFinance_M_Cross_careerCreative_W","careerFinance_M_Cross_careerLaw_W","careerFinance_M_Cross_careerInternational_W","careerFinance_M_Cross_careerAcademic_W","careerFinance_M_Cross_careerFinance_W","careerFinance_M_Cross_careerUndecided_W","careerFinance_M_Cross_careerPsychology_W","careerFinance_M_Cross_careerMedicine_W","careerFinance_M_Cross_careerSocialWork_W","careerUndecided_M_Cross_careerAcademic_W","careerMedicine_M_Cross_careerAcademic_W","fieldLaw_M_Cross_fieldLaw_W","fieldLaw_M_Cross_fieldAcademia_W","fieldLaw_M_Cross_fieldSocialSci_W","fieldLaw_M_Cross_fieldSocialWork_W","fieldPoliSci_M_Cross_fieldPoliSci_W","fieldPoliSci_M_Cross_fieldBusiness_W","fieldPoliSci_M_Cross_fieldAcademia_W","fieldPoliSci_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLaw_W","fieldBusiness_M_Cross_fieldPoliSci_W","fieldBusiness_M_Cross_fieldBusiness_W","fieldBusiness_M_Cross_fieldEngin_W","fieldBusiness_M_Cross_fieldAcademia_W","fieldBusiness_M_Cross_fieldSocialSci_W","fieldBusiness_M_Cross_fieldSocialWork_W","fieldBusiness_M_Cross_fieldEnglish_W","fieldBusiness_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLanguages_W","fieldEngin_M_Cross_fieldEngin_W","fieldEngin_M_Cross_fieldAcademia_W","fieldEngin_M_Cross_fieldSocialSci_W","fieldEngin_M_Cross_fieldSocialWork_W","fieldEngin_M_Cross_fieldEnglish_W","fieldEngin_M_Cross_fieldScience_W","fieldEngin_M_Cross_fieldLanguages_W","fieldScience_M_Cross_fieldPoliSci_W","fieldScience_M_Cross_fieldBusiness_W","fieldScience_M_Cross_fieldHistReligPhil_W","fieldScience_M_Cross_fieldScience_W"
"339",625,625,625,205,12,9,8,221,0,1,0,7,23,25,2,5,5,42,1,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,15.38,17.31,19.23,19.23,11.54,17.31,1,8,8,8,8,8,6,7,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47058823529412,4,5,5.94736842105263,7.73684210526316,8.21052631578947,6.10526315789474,7.21052631578947,5.78947368421053,5.78947368421053,0.210526315789474,0.157894736842105,6.03896552614001,7.85792722254071,7.61885782881221,5.37399625750457,7.04947464842137,5.56512241862326,5.8007877597972,1,7,27,25,4,6,1,42,2,6,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,15.56,17.78,17.78,17.78,17.78,13.33,1,5,5,7,6,6,3,5,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.17647058823529,17,13,6.31578947368421,6.63157894736842,6.84210526315789,5.78947368421053,5.94736842105263,5.15789473684211,5.78947368421053,0.631578947368421,0.842105263157895,5.72859306355287,6.17749119969387,6.64912721088868,5.91113901794121,6.18607638663673,3.87006944397767,5.79660557299154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"340",626,626,626,205,12,9,9,222,1,0,0,2,23,25,2,5,5,42,1,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,15.38,17.31,19.23,19.23,11.54,17.31,0,3,10,10,5,8,6,10,8,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47058823529412,4,1,3.21052631578947,7.26315789473684,8,4.26315789473684,5.84210526315789,4.36842105263158,4.15789473684211,0.0526315789473684,0.210526315789474,3.56187790983505,7.25357473011247,7.41492820585076,4.23719653557924,5.73694787317955,4.34591446090236,4.08544717860862,1,2,27,25,2,8,3,42,2,6,3,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,9.52,19.05,23.81,19.05,4.76,23.81,1,7,5,6,8,2,4,5,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,12,13,6.21052631578947,6.63157894736842,6.89473684210526,5.68421052631579,6.15789473684211,5.10526315789474,5.78947368421053,0.631578947368421,0.578947368421053,6.67140486420566,5.2314552615473,6.15436546858808,5.08073902883547,5.40350552619554,3.61018664119015,5.59140774040018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",627,627,627,206,13,9,1,214,0,0,0,12,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,0,5,7,7,6,9,1,4,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,3,5.73684210526316,7.47368421052632,7.73684210526316,6.68421052631579,7.31578947368421,5.47368421052632,6.36842105263158,0.157894736842105,0.894736842105263,6.58236329119392,7.54588328271804,7.74342861545074,6.45740537769511,7.1119648299487,6.04254359015024,7.28591329203319,1,12,23,25,2,6,8,46,1,6,2,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,6,17.02,21.28,17.02,21.28,14.89,8.51,0,7,8,8,5,7,5,7,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,15,9,5.89473684210526,7.52631578947368,7.63157894736842,6.57894736842105,6.68421052631579,5.84210526315789,6.26315789473684,0.473684210526316,0.789473684210526,7.53484105907979,8.08848398892917,8.22941392591047,7.0624382099201,7.98140835477627,5.94955660303177,7.57300412410099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"342",628,628,628,206,13,9,10,223,0,1,0,19,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,8,8,8,5,5,5,7,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,1,5.21052631578947,7.84210526315789,7.63157894736842,5.63157894736842,7.31578947368421,6,6,0,0.842105263157895,5.46036388742858,8.01754911351893,7.54405611945478,6.16165022832958,7.07893211525857,9.03645223346116,6.52903173616185,1,19,28,25,2,6,6,27,2,4,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,17.39,17.39,19.57,19.57,10.87,15.22,1,10,9,10,8,9,6,7,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64705882352941,16,9,5.73684210526316,7.47368421052632,7.52631578947368,6.42105263157895,6.57894736842105,5.78947368421053,6.26315789473684,0.421052631578947,0.789473684210526,7.21657638903705,8.35451774234639,8.00125100021072,5.97722374076014,7.01815561387243,5.22768165812022,6.21903469441454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",629,629,629,206,13,9,11,224,0,1,0,17,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,7,7,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,6,5.89473684210526,8.10526315789474,8.42105263157895,6.15789473684211,7.57894736842105,5.94736842105263,5.78947368421053,0.263157894736842,0.842105263157895,6.51200436011572,8.30288702293142,8.61096292800095,6.70678055852273,7.27444270358399,6.79018197368528,6.61394327963235,1,17,32,25,2,1,3,42,6,7,4,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,17.24,17.24,17.24,17.24,13.79,17.24,1,6,7,8,8,8,9,5,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.47058823529412,10,9,5.94736842105263,7.57894736842105,7.63157894736842,6.42105263157895,6.63157894736842,5.63157894736842,6.36842105263158,0.421052631578947,0.473684210526316,5.64286986715161,6.60718625483307,6.80677522286487,5.57335260140031,5.99073686028812,5.50802318035202,6.53092818196959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",630,630,630,206,13,9,12,225,0,1,0,2,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,4,9,9,6,8,7,8,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,5,6.21052631578947,7.89473684210526,7.89473684210526,7.26315789473684,7.63157894736842,5.52631578947368,6.57894736842105,0.210526315789474,0.842105263157895,6.45294499038611,8.04218238072495,7.92955681523401,7.92970518479321,7.5746349404281,6.39556441466607,7.27351744138985,1,2,28,25,3,4,9,42,1,7,2,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,14.71,14.71,14.71,14.71,20.59,20.59,1,6,8,8,8,7,8,7,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,11,9,5.94736842105263,7.52631578947368,7.63157894736842,6.42105263157895,6.68421052631579,5.68421052631579,6.26315789473684,0.421052631578947,0.526315789473684,5.59514538994099,7.04297619660102,7.12191413232293,6.42102423490306,6.42869006100122,5.9027975150479,6.13491900656462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",631,631,631,206,13,9,13,226,0,0,0,16,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,7,7,7,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,13,8.68421052631579,7.78947368421053,7.94736842105263,7.84210526315789,8,6.31578947368421,7.42105263157895,0.631578947368421,0.842105263157895,9.01839774053212,8.02926870279316,7.97174577474691,8.15917134211013,7.77697505957844,6.92598914122828,8.3075652481444,1,16,23,25,2,1,3,22,2,3,1,10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,25.64,17.95,15.38,20.51,10.26,10.26,0,6,8,8,7,8,5,7,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,5,9,5.94736842105263,7.52631578947368,7.63157894736842,6.47368421052632,6.63157894736842,5.84210526315789,6.26315789473684,0.473684210526316,0.263157894736842,5.15165472961257,7.67318667106841,7.68636905186267,6.69612825334113,6.84866741771473,5.88324013166011,6.14947875466198,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",632,632,632,206,13,9,14,227,0,0,0,13,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,8,8,8,8,8,7,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,7,6.89473684210526,7.26315789473684,7.15789473684211,6.84210526315789,7.42105263157895,5.42105263157895,6.42105263157895,0.315789473684211,0.842105263157895,6.97442348333879,7.12877880542285,7.00532995133423,7.23676188858864,7.17773611577763,5.61108734946945,7.15423384738803,1,13,26,25,2,7,7,56,2,6,3,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,5,20,16,18,16,16,14,0,4,5,6,4,5,3,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.64705882352941,7,9,6.05263157894737,7.68421052631579,7.73684210526316,6.63157894736842,6.78947368421053,5.94736842105263,6.47368421052632,0.473684210526316,0.368421052631579,5.11984801118317,7.4323396863294,7.53516632974975,6.72334402192745,6.55503837320684,5.73832102235302,5.20140748677373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",633,633,633,206,13,9,15,228,0,0,0,8,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,0,7,8,9,9,7,7,7,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,1,5.47368421052632,8.05263157894737,8.21052631578947,5.10526315789474,7.36842105263158,4.89473684210526,5.47368421052632,0.0526315789473684,0.894736842105263,5.67429041392703,8.25888384798217,8.22070615896845,5.65144332204181,7.42165113744692,5.59232953595635,6.48064868862284,1,8,24,25,4,1,4,42,3,7,3,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,13.51,18.92,21.62,13.51,13.51,18.92,1,7,7,7,7,7,5,7,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,13,9,5.89473684210526,7.57894736842105,7.68421052631579,6.47368421052632,6.68421052631579,5.84210526315789,6.26315789473684,0.421052631578947,0.631578947368421,5.47623623705589,7.25094835756441,7.27826523514509,6.08654431919986,6.64304554500144,5.44014921901526,5.92540038210896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"348",634,634,634,206,13,9,16,229,0,0,0,11,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,8,8,8,8,8,8,8,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,8,7.26315789473684,7.15789473684211,8.26315789473684,7.21052631578947,8.1578947368421,6,6.52631578947368,0.368421052631579,0.842105263157895,7.81689100715286,7.14823826898862,8.31101832255675,7.36848854917613,7.71780398616723,6.57677118703786,7.14218271338385,1,11,28,25,2,7,1,30,1,6,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,21.43,16.67,21.43,16.67,11.9,11.9,0,3,9,8,7,5,4,6,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.05882352941176,6,9,6.10526315789474,7.47368421052632,7.63157894736842,6.47368421052632,6.78947368421053,5.89473684210526,6.31578947368421,0.473684210526316,0.315789473684211,4.68688971021747,7.47199792020688,7.25117893561708,6.06131242412246,5.31901504616811,4.36872776318396,4.79675956941983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"349",635,635,635,206,13,9,17,230,0,1,0,20,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,7,7,6,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,4,5.63157894736842,7,6.68421052631579,6.42105263157895,6.94736842105263,5.63157894736842,5.28947368421053,0.157894736842105,0.842105263157895,6.21120051361085,7.22481391332596,6.72024472431296,6.34603331935082,6.85682334224297,6.22512423929702,5.98946084036887,1,20,42,25,2,5,1,39,2,7,3,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,23.81,23.81,23.81,23.81,2.38,2.38,1,6,8,9,8,7,7,6,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,15,9,5.94736842105263,7.52631578947368,7.57894736842105,6.42105263157895,6.68421052631579,5.73684210526316,6.31578947368421,0.421052631578947,0.736842105263158,6.51093594381508,7.76866086947041,7.98310064743986,6.54776822048419,5.86720072919159,5.81669411048099,6.58636993925776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",636,636,636,206,13,9,18,231,0,0,0,9,31,25,1,2,2,42,1,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,7,8,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88235294117647,17,5,5.89473684210526,7,7.31578947368421,7.05263157894737,7.52631578947368,5.52631578947368,5.94736842105263,0.210526315789474,0.842105263157895,6.34578162667315,7.33072003095305,7.28146928745861,7.59029794605403,7.33476511000706,6.40869486043039,6.66247453613316,1,9,30,25,3,1,1,46,1,6,3,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,18.6,20.93,23.26,23.26,2.33,11.63,0,5,9,9,8,7,8,7,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47058823529412,8,9,6,7.47368421052632,7.57894736842105,6.42105263157895,6.68421052631579,5.68421052631579,6.26315789473684,0.473684210526316,0.421052631578947,6.21030733029007,6.84945575603926,7.21404494634227,5.9398433261503,6.67509156268858,6.16179465314046,5.78892341345273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
