"","X.1","X","iidW","idW","wave","idM","iidM","match","sameRace","ageW","tuitionWealthIndW","impraceW","impreligW","incomeWealthIndW","dateW","goOutW","sportsPhysActW","tvsportsMiscActW","exercisePhysActW","diningWealthIndW","museumsArtActW","artArtActW","hikingPhysActW","gamingMiscActW","clubbingMiscActW","readingArtActW","tvMiscActW","theaterArtActW","moviesArtActW","concertsMiscActW","musicArtActW","shoppingWealthIndW","yogaPhysActW","exphappyW","expnumW","attrPrefW","sincPrefW","intelPrefW","funPrefW","ambPrefW","sharPrefW","decW","attrRatingM","sincRatingM","intelRatingM","funRatingM","ambRatingM","sharRatingM","likeRatingM","probRatingM","metW","goalMeetNewW","goalFunNightW","date7W","date5W","date3W","date4W","date6W","raceAsianW","raceWhiteW","raceLatinoW","fieldLawW","fieldPoliSciW","fieldBusinessW","fieldScienceW","careerLawW","careerAcademicW","careerFinanceW","attrAvgRatingM","sincAvgRatingM","intelAvgRatingM","funAvgRatingM","ambAvgRatingM","sharAvgRatingM","likeAvgRatingM","probAvgRatingM","decAvgM","raterDecAvgW","attrRatingGuessM","sincRatingGuessM","intelRatingGuessM","funRatingGuessM","ambRatingGuessM","sharRatingGuessM","likeRatingGuessM","probRatingGuessM","ageM","tuitionWealthIndM","impraceM","impreligM","incomeWealthIndM","dateM","goOutM","sportsPhysActM","tvsportsMiscActM","exercisePhysActM","diningWealthIndM","museumsArtActM","artArtActM","hikingPhysActM","gamingMiscActM","clubbingMiscActM","readingArtActM","tvMiscActM","theaterArtActM","moviesArtActM","concertsMiscActM","musicArtActM","shoppingWealthIndM","yogaPhysActM","exphappyM","expnumM","attrPrefM","sincPrefM","intelPrefM","funPrefM","ambPrefM","sharPrefM","decM","attrRatingW","sincRatingW","intelRatingW","funRatingW","ambRatingW","sharRatingW","likeRatingW","probRatingW","metM","goalMeetNewM","goalFunNightM","date7M","date5M","date3M","date4M","date6M","raceAsianM","raceWhiteM","raceLatinoM","fieldLawM","fieldPoliSciM","fieldBusinessM","fieldScienceM","careerLawM","careerAcademicM","careerFinanceM","attrAvgRatingW","sincAvgRatingW","intelAvgRatingW","funAvgRatingW","ambAvgRatingW","sharAvgRatingW","likeAvgRatingW","probAvgRatingW","decAvgW","raterDecAvgM","attrRatingGuessW","sincRatingGuessW","intelRatingGuessW","funRatingGuessW","ambRatingGuessW","sharRatingGuessW","likeRatingGuessW","probRatingGuessW","matchAvgM","matchAvgW","avgWaveDecM","avgWaveDecW","avgWaveMatch","numMen","numWomen","avgDecMPair","avgDecWPair","avgMatchPair","careersWomanProbDecM","careersWomanProbDecW","careersWomanProbMatch","careersManProbDecM","careersManProbDecW","careersManProbMatch","careersCrossProbDecM","careersCrossProbDecW","careersCrossProbMatch","careerAcademicM_careerAcademicWCross","careerFinanceM_careerAcademicWCross","datesWomanProbDecM","datesWomanProbDecW","datesWomanProbMatch","datesManProbDecM","datesManProbDecW","datesManProbMatch","datesCrossProbDecM","datesCrossProbDecW","datesCrossProbMatch","date4M_date6WCross","date6M_date6WCross","fieldsWomanProbDecM","fieldsWomanProbDecW","fieldsWomanProbMatch","fieldsManProbDecM","fieldsManProbDecW","fieldsManProbMatch","fieldsCrossProbDecM","fieldsCrossProbDecW","fieldsCrossProbMatch","goalsWomanProbDecM","goalsWomanProbDecW","goalsWomanProbMatch","goalsManProbDecM","goalsManProbDecW","goalsManProbMatch","goalsCrossProbDecM","goalsCrossProbDecW","goalsCrossProbMatch","goalMeetNewM_goalMeetNewWCross","goalMeetNewM_goalFunNightWCross","goalFunNightM_goalMeetNewWCross","goalFunNightM_goalFunNightWCross","racesWomanProbDecM","racesWomanProbDecW","racesWomanProbMatch","racesManProbDecM","racesManProbDecW","racesManProbMatch","racesCrossProbDecM","racesCrossProbDecW","racesCrossProbMatch","raceAsianM_raceWhiteWCross","raceWhiteM_raceAsianWCross","raceWhiteM_raceWhiteWCross","baselineMatchGuess","betterMatchGuess","baselineConjunction","betterConjunction","baselineMatchGuess+","betterMatchGuess+","betterMatchGuessNoFeatures+","superMatchGuess","superSuperMatchGuess","super3MatchGuess"
"621",751,751,211,18,9,17,230,1,1,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,1,6,9,8,9,8,8,8,9,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.8,6.95,6.7,6.2,6.9,5.45,5.175,6.05,0.2,0.2,5.60759915836885,7.92027907452225,7.77384678875641,6.21328686333495,8.33192348112632,5.79530091509097,5.80939800941757,6.66947878275004,42,25,5,1,39,7,3,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,4,23.81,23.81,23.81,23.81,2.38,2.38,1,9,7,7,7,5,7,8,4,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7.15,6.45,6.8,5.55,6.65,5.7,5.95,4.95,0.7,0.75,7.52838773360803,6.83012855100987,7.16225747513106,5.93052436808068,5.93751234868286,5.97131157631555,6.16335179681705,3.80411629754015,0.15,0.05,0.6025,0.255,0.1525,20,20,0.724568837309472,0.2,0.101389962219429,0.622222222222222,0.208888888888889,0.0977777777777778,0.595,0.268333333333333,0.163333333333333,0.626865671641791,0.238805970149254,0.119402985074627,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.477366255144033,0.259259259259259,0.11522633744856,0.574468085106383,0.25531914893617,0.148936170212766,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.588832487309645,0.213197969543147,0.137055837563452,0.566666666666667,0.133333333333333,0.1,0.510294117647059,0.3,0.136764705882353,0.487421383647799,0.297169811320755,0.133647798742138,0.445454545454545,0.3,0.0909090909090909,1,0,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.120958421838156,0.0590639172424503,0.116843005135318,0.0866214216454004,0.101233210644981,0.0685487696391646,0.123525359106988,0.0455924231967415,0.0537820464015635,0.0578522762955501
"622",752,752,211,18,9,18,231,0,0,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,7,8,9,7,10,8,7,7,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.85,7.1,7.2,7,7.35,5.6,5.9,5.6,0.25,0.2,5.86837969327658,7.60129938971444,8.3792630422491,7.7584254679979,8.66375747314378,6.30139547042377,6.37278370709107,6.35178732890369,30,25,1,1,46,6,3,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,4,18.6,20.93,23.26,23.26,2.33,11.63,0,7,5,6,5,7,7,6,5,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7.15,6.65,6.9,5.8,6.45,5.7,6.3,4.85,0.75,0.4,7.36433945564035,6.06726419431902,6.64133656122255,5.34213515984136,6.60188531608194,6.20348900836369,5.89741534826235,5.63433419252613,0.15,0.1,0.605,0.2575,0.155,20,20,0.547722557505166,0.223606797749979,0.125357215773205,0.622222222222222,0.208888888888889,0.0977777777777778,0.492753623188406,0.217391304347826,0.101449275362319,0.547722557505166,0.223606797749979,0.125357215773205,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.529520295202952,0.265682656826568,0.142066420664207,0.64,0.2,0.15,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.588832487309645,0.213197969543147,0.137055837563452,0.566666666666667,0.133333333333333,0.1,0.510294117647059,0.3,0.136764705882353,0.568126520681265,0.285888077858881,0.165450121654501,0.537459283387622,0.309446254071661,0.169381107491857,0,0,1,0,0.55767397521449,0.270734032411821,0.136320305052431,0.452554744525547,0.240875912408759,0.131386861313869,0.466666666666667,0.173333333333333,0.08,0,0,0,0.101255255690606,0.0986517642101948,0.0899738680633288,0.0944583268116792,0.100974485597491,0.103566541347977,0.0846168312700769,0.0922574251151304,0.100291527907264,0.0849084773574869
"623",753,753,211,18,9,19,232,0,1,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,5,10,10,10,9,9,7,7,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,7.65,7.35,5.3,6.8,5.8,5.3,5.4,0.15,0.2,4.91253545740588,8.65161680321766,8.30586593417079,5.05556529710333,8.13696874319571,7.49053082579233,5.40160699839167,6.089440473239,31,25,4,7,45,5,4,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,4,17.78,17.78,17.78,17.78,13.33,15.56,1,9,8,8,7,8,7,6,3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.05,6.55,6.95,5.8,6.6,5.65,6.2,4.9,0.7,0.65,7.27394217364321,6.70749236594354,6.98642290164344,6.33312145494345,6.76869504973643,5.98686437450752,6.39472329201231,4.26586594258629,0.05,0.1,0.6,0.2575,0.1575,20,20,0.674536878161602,0.173205080756888,0.0753378995546535,0.622222222222222,0.208888888888889,0.0977777777777778,0.492753623188406,0.217391304347826,0.101449275362319,0.674536878161602,0.173205080756888,0.0753378995546535,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.443213296398892,0.235457063711911,0.0914127423822715,0.5,0.166666666666667,0.0833333333333333,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.588832487309645,0.213197969543147,0.137055837563452,0.566666666666667,0.133333333333333,0.1,0.510294117647059,0.3,0.136764705882353,0.487421383647799,0.297169811320755,0.133647798742138,0.445454545454545,0.3,0.0909090909090909,1,0,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.0951777660743103,0.0317376647345432,0.0846083603148558,0.038944811292421,0.0878692134780672,0.0289277318592533,0.0912812980269287,0.0323998564670048,0.0308844108186916,0.037034399100732
"624",754,754,211,18,9,2,215,0,0,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,4,7,8,5,10,7,5,5,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.1,7.45,7.95,7.65,8.2,6.65,7.25,6.05,0.45,0.2,6.96700763489466,8.51078034563143,9.06149368054506,7.88685043112906,9.25274459070934,6.45323032389326,7.39954031656031,7.23968175457043,26,25,3,1,53,4,1,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,7,4,14.89,19.15,21.28,19.15,14.89,10.64,1,7,7,8,4,6,6,5,3,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,7.3,6.45,6.85,5.85,6.75,5.7,6.3,4.85,0.7,0.45,6.37846390565064,6.92266063992012,6.15465205782935,5.4995021667848,6.32546780730349,5.40645862658914,5.56297696554671,4.6597310825439,0.3,0.1,0.6025,0.26,0.155,20,20,0.561248608016091,0.3,0.206274606680623,0.622222222222222,0.208888888888889,0.0977777777777778,0.595,0.268333333333333,0.163333333333333,0.626865671641791,0.238805970149254,0.119402985074627,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.611842105263158,0.322368421052632,0.192982456140351,0.573333333333333,0.28,0.16,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.491773308957952,0.274223034734918,0.137111517367459,0.566037735849057,0.226415094339623,0.132075471698113,0.510294117647059,0.3,0.136764705882353,0.568126520681265,0.285888077858881,0.165450121654501,0.537459283387622,0.309446254071661,0.169381107491857,0,0,1,0,0.55767397521449,0.270734032411821,0.136320305052431,0.583959899749373,0.197994987468672,0.12531328320802,0.613333333333333,0.168888888888889,0.12,1,0,0,0.169788384924485,0.149938417945382,0.187664102879363,0.141085310358317,0.169326485707702,0.164833503791114,0.120741837181205,0.133224495370478,0.155306859176476,0.134912719843447
"625",755,755,211,18,9,20,233,0,0,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,5,5,7,5,9,4,4,7,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.55,7.45,7.7,7,7.65,6.35,6.25,6.35,0.3,0.2,5.47173472078899,7.69479223295963,8.84899283110408,6.92503005112192,8.82972329678199,8.00213330208348,6.16650931013585,7.08859569128154,29,25,1,1,42,3,2,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,4,14,20,18,16,14,18,1,9,8,7,7,7,6,6,5,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,7.1,6.45,6.9,5.7,6.5,5.75,6.2,4.8,0.65,0.9,7.95708677021071,7.15168730202083,7.4277584810605,6.91520619510783,7.89637346741856,6.03790994919115,7.12857364912749,5.18959870510452,0.25,0.1,0.6,0.2575,0.155,20,20,0.764852927038918,0.244948974278318,0.178416163742251,0.622222222222222,0.208888888888889,0.0977777777777778,0.595,0.268333333333333,0.163333333333333,0.626865671641791,0.238805970149254,0.119402985074627,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.616740088105727,0.370044052863436,0.215859030837004,0.666666666666667,0.333333333333333,0.19047619047619,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.588832487309645,0.213197969543147,0.137055837563452,0.566666666666667,0.133333333333333,0.1,0.510294117647059,0.3,0.136764705882353,0.568126520681265,0.285888077858881,0.165450121654501,0.537459283387622,0.309446254071661,0.169381107491857,0,0,1,0,0.55767397521449,0.270734032411821,0.136320305052431,0.583959899749373,0.197994987468672,0.12531328320802,0.613333333333333,0.168888888888889,0.12,1,0,0,0.176512592009974,0.14458774551464,0.188521358795502,0.119727187686937,0.145467759395051,0.155576509347121,0.164058361927845,0.109365374342618,0.132155826334239,0.132777042831785
"626",756,756,211,18,9,3,216,0,1,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,4,9,10,7,10,6,6,7,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.55,6.5,6.95,6.1,6.9,5.2,5.4,5.65,0.05,0.2,3.69013577561293,6.88098409744617,7.77773816787982,6.55323257508845,7.9469452314171,5.31110906226839,5.83134431354148,6.04640335753864,27,25,7,1,55,5,3,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,6,4,7.5,17.5,20,22.5,12.5,20,1,9,8,9,9,9,9,7,6,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7.2,6.5,6.75,5.65,6.5,5.5,6.1,4.8,0.7,0.75,8.17724640917488,7.85131275369475,8.09087908993386,7.27141893379478,7.65073838934983,6.49902448945312,6.99300616651675,5.02257578168058,0,0.1,0.6,0.26,0.1575,20,20,0.724568837309472,0.1,0.0513167019494862,0.622222222222222,0.208888888888889,0.0977777777777778,0.595,0.268333333333333,0.163333333333333,0.626865671641791,0.238805970149254,0.119402985074627,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.443213296398892,0.235457063711911,0.0914127423822715,0.5,0.166666666666667,0.0833333333333333,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.491773308957952,0.274223034734918,0.137111517367459,0.566037735849057,0.226415094339623,0.132075471698113,0.510294117647059,0.3,0.136764705882353,0.487421383647799,0.297169811320755,0.133647798742138,0.445454545454545,0.3,0.0909090909090909,1,0,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.0802762779976078,0.0344033610908673,0.0585168780867922,0.0362891176154547,0.07216298490926,0.0308458474325342,0.100712546384755,0.0302101612879682,0.0316941939699213,0.0383164019419536
"627",757,757,211,18,9,4,217,0,1,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,5,7,9,5,9,4,3,5,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8.05,7.8,9.2,6.95,8.75,6.55,7.1,6.05,0.7,0.2,7.51799485588672,8.76199432401771,10,7.61417595324413,10,6.24669769040712,6.85588603878172,6.92239006720305,26,25,8,1,64,4,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,4,21.28,17.02,21.28,12.77,6.38,21.28,1,6,6,6,3,5,4,5,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,7.2,6.5,7.1,5.9,6.7,5.8,6.25,4.75,0.7,0.5,6.3277916726001,6.5554277433818,7.07735632018515,5.38829854971958,6.35985117180106,5.72270756548262,6.32370214638519,6.44151044364698,0.4,0.1,0.6025,0.26,0.155,20,20,0.591607978309962,0.374165738677394,0.265153077165047,0.622222222222222,0.208888888888889,0.0977777777777778,0.533333333333333,0.277519379844961,0.153488372093023,0.656716417910448,0.149253731343284,0.0895522388059701,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.611842105263158,0.322368421052632,0.192982456140351,0.573333333333333,0.28,0.16,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.518691588785047,0.329439252336449,0.161214953271028,0.555555555555556,0.238095238095238,0.126984126984127,0.510294117647059,0.3,0.136764705882353,0.4,0.255555555555556,0.133333333333333,0.333333333333333,0.266666666666667,0.1,0,0,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.326730386889744,0.102402076357521,0.388171258542623,0.167424475269011,0.396813064079264,0.133721319361299,0.172824199915478,0.129418274897194,0.145850436596656,0.131102552608498
"628",758,758,211,18,9,5,218,0,1,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,3,7,10,3,10,5,3,5,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.45,7.45,7.7,5.55,7.95,5.2,5.25,5,0.2,0.2,5.54979464097755,8.57748158391177,8.87172147236433,5.65975718344719,9.22458652161867,5.77652567277431,5.08877066936749,5.76499919723235,24,25,9,5,42,4,2,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,4,20.51,5.13,23.08,12.82,17.95,20.51,0,5,5,4,5,4,4,4,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,7.25,6.7,7.1,5.8,6.7,6.05,6.5,4.9,0.75,0.55,6.02247048833974,5.37996860209973,6.18536689359047,4.76391961476856,5.91245856451335,4.58530141069291,4.73465073818373,3.69501396038993,0.05,0.1,0.6025,0.2575,0.155,20,20,0.642261628933256,0.2,0.0753378995546535,0.622222222222222,0.208888888888889,0.0977777777777778,0.533333333333333,0.277519379844961,0.153488372093023,0.656716417910448,0.149253731343284,0.0895522388059701,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.611842105263158,0.322368421052632,0.192982456140351,0.573333333333333,0.28,0.16,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.518691588785047,0.329439252336449,0.161214953271028,0.555555555555556,0.238095238095238,0.126984126984127,0.510294117647059,0.3,0.136764705882353,0.568126520681265,0.285888077858881,0.165450121654501,0.537459283387622,0.309446254071661,0.169381107491857,0,0,1,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.105968809780253,0.0601880308079253,0.0979263232137251,0.0630160719133089,0.099744739011977,0.0649825678950881,0.0893364370620512,0.0608488019822849,0.0590453819667961,0.0668744906643252
"629",759,759,211,18,9,6,219,1,1,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,1,6,10,9,10,7,7,8,8,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.45,7.7,7.75,7.5,7.7,6.6,6.9,6.3,0.45,0.15,7.27772631756435,8.36419711593058,8.89020159286586,7.01378227909123,9.179240017463,5.93125971941468,6.42513886651011,6.88769728956932,26,25,1,1,42,3,2,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,4,16.28,16.28,18.6,16.28,16.28,16.28,1,6,5,7,7,5,5,6,5,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7.3,6.55,6.95,5.8,6.6,5.85,6.2,4.9,0.7,0.65,6.85117380950143,6.52436827895719,6.62654928097444,5.31708939109314,5.64546050619111,6.30096644828471,6.37673955053249,4.56670618893982,0.25,0.05,0.6025,0.255,0.1525,20,20,0.674536878161602,0.259807621135332,0.155902849193293,0.622222222222222,0.208888888888889,0.0977777777777778,0.595,0.268333333333333,0.163333333333333,0.626865671641791,0.238805970149254,0.119402985074627,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.616740088105727,0.370044052863436,0.215859030837004,0.666666666666667,0.333333333333333,0.19047619047619,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.491773308957952,0.274223034734918,0.137111517367459,0.566037735849057,0.226415094339623,0.132075471698113,0.510294117647059,0.3,0.136764705882353,0.568126520681265,0.285888077858881,0.165450121654501,0.537459283387622,0.309446254071661,0.169381107491857,0,0,1,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.183707614433713,0.152407518124832,0.231064347306501,0.235841489726909,0.187013780323131,0.182301542058662,0.204667254387029,0.131620865151285,0.158620747683932,0.14859212439104
"630",760,760,211,18,9,7,220,0,0,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,6,10,10,6,10,10,6,7,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.3,7.95,8.25,7.2,7.4,6.1,6.3,6.25,0.15,0.2,4.88175965621359,9.00035882500231,9.23388053649691,7.0290403683865,8.86122066884415,6.10936836575762,6.3716916958935,6.84148053085015,25,25,1,1,42,5,2,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,4,16.67,16.67,16.67,16.67,14.81,18.52,1,10,10,10,10,10,10,10,10,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.05,6.3,6.75,5.6,6.3,5.55,5.85,4.5,0.65,0.7,8.84153370305979,8.04360205784945,8.28089541617484,7.74334932633875,8.52155969289406,8.5650092927767,7.94038798354731,6.95271089538207,0.15,0.1,0.6025,0.2575,0.155,20,20,0.674536878161602,0.173205080756888,0.125357215773205,0.622222222222222,0.208888888888889,0.0977777777777778,0.43859649122807,0.298245614035088,0.134502923976608,0.391304347826087,0.130434782608696,0,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.443213296398892,0.235457063711911,0.0914127423822715,0.5,0.166666666666667,0.0833333333333333,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.588832487309645,0.213197969543147,0.137055837563452,0.566666666666667,0.133333333333333,0.1,0.510294117647059,0.3,0.136764705882353,0.568126520681265,0.285888077858881,0.165450121654501,0.537459283387622,0.309446254071661,0.169381107491857,0,0,1,0,0.55767397521449,0.270734032411821,0.136320305052431,0.15,0.7,0.15,0.674536878161602,0.173205080756888,0.125357215773205,0,0,0,0.09176340896293,0.0723182620697317,0.0844654593503989,0.0676040340236203,0.0851352950762105,0.0764290350736774,0.0995058829416473,0.0554562198004657,0.0670390672668392,0.0631906206000119
"631",761,761,211,18,9,8,221,0,0,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,6,10,10,6,10,10,6,7,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,7.75,8.15,6.25,7.05,5.65,5.9,5.65,0.25,0.2,5.96447423758156,8.61155262160122,9.09447909950767,6.32883109683903,8.45845996021874,5.57313594656931,5.73505364032844,6.51475607799233,27,25,6,1,42,6,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,4,15.56,17.78,17.78,17.78,17.78,13.33,1,6,5,6,6,7,3,6,3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,7.35,6.55,6.85,5.8,6.45,5.8,6.2,4.9,0.65,0.85,6.73355334404173,6.17252757183366,6.82504834875921,5.83634275277147,6.65766590962014,4.50032153054158,6.18135727041494,4.37651095964357,0.3,0.15,0.6025,0.2575,0.1575,20,20,0.743303437365925,0.223606797749979,0.228637568972924,0.622222222222222,0.208888888888889,0.0977777777777778,0.595,0.268333333333333,0.163333333333333,0.626865671641791,0.238805970149254,0.119402985074627,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.529520295202952,0.265682656826568,0.142066420664207,0.64,0.2,0.15,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.491773308957952,0.274223034734918,0.137111517367459,0.566037735849057,0.226415094339623,0.132075471698113,0.510294117647059,0.3,0.136764705882353,0.487421383647799,0.297169811320755,0.133647798742138,0.445454545454545,0.3,0.0909090909090909,1,0,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.583959899749373,0.197994987468672,0.12531328320802,0.613333333333333,0.168888888888889,0.12,1,0,0,0.145258968537424,0.0517582811582165,0.149180022344931,0.0494168641072478,0.119509677940351,0.0463583105521801,0.122024803760829,0.0407864251931225,0.0465841436593478,0.0534230749183023
"632",762,762,211,18,9,9,222,0,1,28,25,9,1,42,4,1,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,4,16.36,16.36,18.18,18.18,16.36,14.55,0,4,10,10,5,7,6,6,6,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.05,7.2,8,4.3,5.95,4.2,4.4,4.6,0.05,0.2,2.99446504129723,8.41886148851917,9.09140242489611,4.28178794269991,7.34690096063204,5.6065307210165,3.72166657918403,4.36849462760095,27,25,8,3,42,6,3,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,4,9.52,19.05,23.81,19.05,4.76,23.81,1,8,5,7,5,6,5,7,7,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7.05,6.55,6.85,5.7,6.65,5.8,6.25,4.75,0.7,0.6,7.52464919333773,5.19443282220433,5.99391977562878,5.09740925561795,5.65711686097683,4.28934658147128,5.8147454216534,4.64507435302169,0,0.1,0.6025,0.2575,0.1575,20,20,0.648074069840786,0.1,0.0513167019494862,0.622222222222222,0.208888888888889,0.0977777777777778,0.533333333333333,0.277519379844961,0.153488372093023,0.656716417910448,0.149253731343284,0.0895522388059701,0,0,0.600600600600601,0.249249249249249,0.156156156156156,0.529520295202952,0.265682656826568,0.142066420664207,0.64,0.2,0.15,0,0,0.565217391304348,0.217391304347826,0.135869565217391,0.517857142857143,0.107142857142857,0.0714285714285714,0.648074069840786,0.1,0.0513167019494862,0.510294117647059,0.3,0.136764705882353,0.487421383647799,0.297169811320755,0.133647798742138,0.445454545454545,0.3,0.0909090909090909,1,0,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.0665519289393067,0.0136835699776031,0.0499671999269271,0.0166841223624646,0.0703671476318444,0.0100324472145221,0.0618129682311079,0.0171165816031047,0.0145954777347097,0.0182207647024827
