"","X.2","X.1","X","iid_W","id_W","wave_W","partner_W","pid_W","samerace_W","match","gender_W","order_W","age_W","tuition_W","race_W","imprace_W","imprelig_W","income_W","goal_W","date_W","go_out_W","sportsAct_W","tvsportsAct_W","exerciseAct_W","diningAct_W","museumsAct_W","artAct_W","hikingAct_W","gamingAct_W","clubbingAct_W","readingAct_W","tvAct_W","theaterAct_W","moviesAct_W","concertsAct_W","musicAct_W","shoppingAct_W","yogaAct_W","exphappy_W","attrPref_W","sincPref_W","intelPref_W","funPref_W","ambPref_W","sharPref_W","dec_W","attrRating_W_of_M","sincRating_W_of_M","intelRating_W_of_M","funRating_W_of_M","ambRating_W_of_M","sharRating_W_of_M","likeRating_W_of_M","prob_W","met_W","goalMeetNew_W","goalFunNight_W","goalOther_W","goalGetDate_W","goalSeriousRel_W","goalSayDid_W","date7_W","date5_W","date3_W","date4_W","date6_W","date1_W","date2_W","raceAsian_W","raceWhite_W","rateOther_W","raceLatino_W","raceBlack_W","go_out1_W","go_out4_W","go_out2_W","go_out3_W","go_out7_W","go_out5_W","go_out6_W","fieldLaw_W","fieldMath_W","fieldPoliSci_W","fieldBusiness_W","fieldEngin_W","fieldAcademia_W","fieldSocialSci_W","fieldSocialWork_W","fieldUndecided_W","fieldMedicine_W","fieldHistReligPhil_W","fieldEnglish_W","fieldScience_W","fieldFilm_W","fieldLanguages_W","fieldArts_W","fieldArch_W","fieldOther_W","careerCreative_W","careerLaw_W","careerInternational_W","careerAcademic_W","careerFinance_W","careerUndecided_W","careerEngineer_W","careerPsychology_W","careerMedicine_W","careerSports_W","careerSocialWork_W","careerRealEstate_W","careerOther_W","careerSpeech_W","careerArch_W","careerPolitics_W","careerJourn_W","activityAvg_W","raterDecSum_W","decSum_W","attrRatingAvg_W_of_M","sincRatingAvg_W_of_M","intelRatingAvg_W_of_M","funRatingAvg_W_of_M","ambRatingAvg_W_of_M","sharRatingAvg_W_of_M","likeRatingAvg_W_of_M","decAvg_W_of_M","raterDecAvg_W","attrRatingGuess_W_of_M","sincRatingGuess_W_of_M","intelRatingGuess_W_of_M","funRatingGuess_W_of_M","ambRatingGuess_W_of_M","sharRatingGuess_W_of_M","likeRatingGuess_W_of_M","gender_M","order_M","age_M","tuition_M","race_M","imprace_M","imprelig_M","income_M","goal_M","date_M","go_out_M","sportsAct_M","tvsportsAct_M","exerciseAct_M","diningAct_M","museumsAct_M","artAct_M","hikingAct_M","gamingAct_M","clubbingAct_M","readingAct_M","tvAct_M","theaterAct_M","moviesAct_M","concertsAct_M","musicAct_M","shoppingAct_M","yogaAct_M","exphappy_M","attrPref_M","sincPref_M","intelPref_M","funPref_M","ambPref_M","sharPref_M","dec_M","attrRating_M_of_W","sincRating_M_of_W","intelRating_M_of_W","funRating_M_of_W","ambRating_M_of_W","sharRating_M_of_W","likeRating_M_of_W","prob_M","met_M","goalMeetNew_M","goalFunNight_M","goalOther_M","goalGetDate_M","goalSeriousRel_M","goalSayDid_M","date7_M","date5_M","date3_M","date4_M","date6_M","date1_M","date2_M","raceAsian_M","raceWhite_M","rateOther_M","raceLatino_M","raceBlack_M","go_out1_M","go_out4_M","go_out2_M","go_out3_M","go_out7_M","go_out5_M","go_out6_M","fieldLaw_M","fieldMath_M","fieldPoliSci_M","fieldBusiness_M","fieldEngin_M","fieldAcademia_M","fieldSocialSci_M","fieldSocialWork_M","fieldUndecided_M","fieldMedicine_M","fieldHistReligPhil_M","fieldEnglish_M","fieldScience_M","fieldFilm_M","fieldLanguages_M","fieldArts_M","fieldArch_M","fieldOther_M","careerCreative_M","careerLaw_M","careerInternational_M","careerAcademic_M","careerFinance_M","careerUndecided_M","careerEngineer_M","careerPsychology_M","careerMedicine_M","careerSports_M","careerSocialWork_M","careerRealEstate_M","careerOther_M","careerSpeech_M","careerArch_M","careerPolitics_M","careerJourn_M","activityAvg_M","raterDecSum_M","decSum_M","attrRatingAvg_M_of_W","sincRatingAvg_M_of_W","intelRatingAvg_M_of_W","funRatingAvg_M_of_W","ambRatingAvg_M_of_W","sharRatingAvg_M_of_W","likeRatingAvg_M_of_W","decAvg_M_of_W","raterDecAvg_M","attrRatingGuess_M_of_W","sincRatingGuess_M_of_W","intelRatingGuess_M_of_W","funRatingGuess_M_of_W","ambRatingGuess_M_of_W","sharRatingGuess_M_of_W","likeRatingGuess_M_of_W","raceAsian_M_Cross_raceAsian_W","raceAsian_M_Cross_raceWhite_W","raceAsian_M_Cross_raceLatino_W","raceAsian_M_Cross_raceBlack_W","raceWhite_M_Cross_raceAsian_W","raceWhite_M_Cross_raceWhite_W","raceWhite_M_Cross_raceLatino_W","raceWhite_M_Cross_raceBlack_W","raceLatino_M_Cross_raceAsian_W","raceLatino_M_Cross_raceWhite_W","raceBlack_M_Cross_raceAsian_W","raceBlack_M_Cross_raceWhite_W","careerCreative_M_Cross_careerInternational_W","careerCreative_M_Cross_careerAcademic_W","careerCreative_M_Cross_careerFinance_W","careerLaw_M_Cross_careerCreative_W","careerLaw_M_Cross_careerLaw_W","careerLaw_M_Cross_careerInternational_W","careerLaw_M_Cross_careerAcademic_W","careerLaw_M_Cross_careerFinance_W","careerFinance_M_Cross_careerCreative_W","careerFinance_M_Cross_careerLaw_W","careerFinance_M_Cross_careerInternational_W","careerFinance_M_Cross_careerAcademic_W","careerFinance_M_Cross_careerFinance_W","careerFinance_M_Cross_careerUndecided_W","careerFinance_M_Cross_careerPsychology_W","careerFinance_M_Cross_careerMedicine_W","careerFinance_M_Cross_careerSocialWork_W","careerUndecided_M_Cross_careerAcademic_W","careerMedicine_M_Cross_careerAcademic_W","fieldLaw_M_Cross_fieldLaw_W","fieldLaw_M_Cross_fieldAcademia_W","fieldLaw_M_Cross_fieldSocialSci_W","fieldLaw_M_Cross_fieldSocialWork_W","fieldPoliSci_M_Cross_fieldPoliSci_W","fieldPoliSci_M_Cross_fieldBusiness_W","fieldPoliSci_M_Cross_fieldAcademia_W","fieldPoliSci_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLaw_W","fieldBusiness_M_Cross_fieldPoliSci_W","fieldBusiness_M_Cross_fieldBusiness_W","fieldBusiness_M_Cross_fieldEngin_W","fieldBusiness_M_Cross_fieldAcademia_W","fieldBusiness_M_Cross_fieldSocialSci_W","fieldBusiness_M_Cross_fieldSocialWork_W","fieldBusiness_M_Cross_fieldEnglish_W","fieldBusiness_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLanguages_W","fieldEngin_M_Cross_fieldEngin_W","fieldEngin_M_Cross_fieldAcademia_W","fieldEngin_M_Cross_fieldSocialSci_W","fieldEngin_M_Cross_fieldSocialWork_W","fieldEngin_M_Cross_fieldEnglish_W","fieldEngin_M_Cross_fieldScience_W","fieldEngin_M_Cross_fieldLanguages_W","fieldScience_M_Cross_fieldPoliSci_W","fieldScience_M_Cross_fieldBusiness_W","fieldScience_M_Cross_fieldHistReligPhil_W","fieldScience_M_Cross_fieldScience_W","menRacesPred_dec_M_Lin","womenRacesPred_dec_M_Lin","menRacesPred_dec_W_Lin","womenRacesPred_dec_W_Lin","menRacesPred_match_Lin","womenRacesPred_match_Lin","raceCompositePred_dec_M_Lin","raceCompositePred_dec_W_Lin","raceCompositePred_match_Lin"
"900",2292,2292,2292,381,3,15,10,406,0,0,0,7,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,0,6,9,8,5,6,9,7,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,6,5.76470588235294,7.29411764705882,8,8.05882352941176,8,6.08823529411765,6.35294117647059,0.352941176470588,0.333333333333333,6.26380531324727,7.81479750082859,7.20626627174684,0.181011563548568,7.29537624895177,7.19853421584991,0,1,6,27,25,4,1,1,42,1,6,2,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,20,20,20,20,20,0,0,7,6,6,6,5,7,6,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.52941176470588,14,8,6.33333333333333,6.88888888888889,6.88888888888889,6.55555555555556,7,6.27777777777778,5.75,0.444444444444444,0.823529411764706,8.29620230490539,8.68393652295062,9.28148853656086,8.61079712224173,5.44271913506861,0,7.2447322414103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560804327230978,0.550659268278257,0.284716841164812,0.32878054323335,0.133802304887002,0.164895304926743,0.53142186434621,0.219454252634365,0.166421498195186
"901",2293,2293,2293,381,3,15,11,407,1,0,0,1,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,1,10,10,10,10,10,10,10,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,13,6.94117647058824,8.70588235294118,8,6.70588235294118,7.23529411764706,7.11764705882353,6.94117647058824,0.705882352941177,0.277777777777778,5.40295488230276,0,7.41228580523926,7.03206311877043,7.45271987897334,5.3401453226643,5.01444157413987,1,1,24,25,2,1,1,42,3,4,2,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,30,15,15,15,15,10,0,10,10,10,10,10,10,10,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,4,8,6.16666666666667,6.66666666666667,6.66666666666667,6.33333333333333,6.72222222222222,6.11111111111111,5.52777777777778,0.444444444444444,0.235294117647059,10,5.39970335003766,7.0788374055241,6.46553116105957,8.3317041752866,6.66848706259954,5.50068456016926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504250824442693,0.52322521915672,0.505085917459564,0.447540220465622,0.225300021200903,0.207178230210561,0.514119213093176,0.497932198687253,0.218038601555951
"902",2294,2294,2294,381,3,15,12,408,0,0,0,18,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,0,7,10,6,6,6,6,6,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,9,6.70588235294118,6.88235294117647,6.94117647058824,7.05882352941176,7.29411764705882,6.35294117647059,6.17647058823529,0.529411764705882,0.333333333333333,4.57997156055476,9.31741892220369,7.83563097358338,6.02865209822196,9.64207792822057,7.59570034158045,7.64435927723562,1,17,24,26,3,1,1,42,2,7,1,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,20,10,20,20,10,20,1,7,8,8,8,8,7,5,7,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,8,8,6.33333333333333,6.77777777777778,6.77777777777778,6.44444444444444,6.83333333333333,6.27777777777778,5.80555555555556,0.388888888888889,0.411764705882353,4.92228962441189,6.25284271782048,1.65043609127451,8.86838191421296,6.22650712852493,0.508362553092324,5.94460539129681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531425030977575,0.550659268278257,0.233029408907641,0.32878054323335,0.103140137905745,0.164895304926743,0.527079151386423,0.177567898518244,0.162008682122096
"903",2295,2295,2295,381,3,15,13,409,1,1,0,9,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,1,8,8,8,8,8,9,8,8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,11,6.76470588235294,8.35294117647059,7.82352941176471,7.29411764705882,7.23529411764706,6.64705882352941,6.52941176470588,0.588235294117647,0.277777777777778,0,7.92040207701515,7.19843420002865,3.47060586417709,7.17448528832072,7.47579314540647,3.65989941962495,1,8,23,25,2,5,5,42,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,1,7,7,7,7,7,8,7,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,5,8,6.33333333333333,6.83333333333333,6.83333333333333,6.5,6.88888888888889,6.22222222222222,5.69444444444444,0.388888888888889,0.235294117647059,6.85821839320434,5.5591935092072,3.73079442635522,7.89779631732082,7.06492509346914,2.6718519498384,5.68146548071962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371496434379143,0.377758594059413,0.352722913959753,0.320229475147476,0.138559715663626,0.127139977331768,0.447162496577907,0.282697770125521,0.139573117969482
"904",2296,2296,2296,381,3,15,14,410,1,0,0,15,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,1,6,9,8,8,7,8,7,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,13,7.29411764705882,8,8.11764705882353,7.58823529411765,7.35294117647059,6.64705882352941,7.05882352941176,0.705882352941177,0.277777777777778,5.85996755379773,7.56153014778257,7.36398139343389,6.47231675826419,6.22234632960831,5.30145964903012,7.04877431411834,1,14,27,26,2,8,8,55,1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,0,4,3,5,8,8,2,2,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.64705882352941,4,8,6.5,7.05555555555556,6.94444444444444,6.44444444444444,6.83333333333333,6.55555555555556,5.97222222222222,0.444444444444444,0.235294117647059,7.59781141039875,10,8.85462661942258,6.61055290804475,6.5599732766794,0,3.24196612763953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282335311088804,0.28027393779749,0.25394744904476,0.238795440978077,0.0935109476184038,0.0858936364536531,0.403167717807763,0.178265445120724,0.109255843226728
"905",2297,2297,2297,381,3,15,15,411,1,0,0,5,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,0,4,8,8,7,7,6,5,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,9,7.20588235294118,7.76470588235294,8,7.88235294117647,8.11764705882353,6.64705882352941,6.70588235294118,0.529411764705882,0.333333333333333,7.21887545015626,8.75929560823103,7.83832329096832,7.67320916503301,10,5.60793536469467,6.67454921526607,1,5,34,22,2,8,2,80,3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,0,6,7,6,2,5,5,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,4,8,6.38888888888889,6.83333333333333,6.88888888888889,6.77777777777778,7,6.38888888888889,5.97222222222222,0.444444444444444,0.235294117647059,6.30414257744187,6.30812918244948,6.60120224964234,5.28047330975055,7.08391655916295,8.47686561915077,6.28806829027352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282335311088804,0.28027393779749,0.25394744904476,0.238795440978077,0.0935109476184038,0.0858936364536531,0.403167717807763,0.178265445120724,0.109255843226728
"906",2298,2298,2298,381,3,15,16,412,1,0,0,4,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,0,5,8,7,7,6,5,5,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,6,5.76470588235294,7.41176470588235,7.64705882352941,6.70588235294118,7.47058823529412,5.76470588235294,6.11764705882353,0.352941176470588,0.333333333333333,0,10,10,10,4.10450491321912,9.18687479565702,7.3114236200043,1,4,27,25,2,1,1,42,1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,1,7,8,8,7,6,6,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,9,8,6.33333333333333,6.77777777777778,6.77777777777778,6.5,6.94444444444444,6.33333333333333,5.80555555555556,0.388888888888889,0.470588235294118,6.16959595523095,10,8.63311636762309,7.35251319866612,8.2510451463917,6.88977716573068,5.17233356122914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504250824442693,0.52322521915672,0.505085917459564,0.447540220465622,0.225300021200903,0.207178230210561,0.514119213093176,0.497932198687253,0.218038601555951
"907",2299,2299,2299,381,3,15,17,413,1,0,0,3,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,1,7,8,5,6,8,7,8,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,11,6.88235294117647,8.05882352941176,8.11764705882353,7.05882352941176,7.47058823529412,6.17647058823529,7.05882352941176,0.588235294117647,0.277777777777778,9.47465263703814,4.99707067679828,8.23352358832027,6.35427774747222,10,6.62777475088452,5.65099743858754,1,3,26,26,2,5,3,42,1,5,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,0,6,6,6,6,6,6,6,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.58823529411765,1,8,6.38888888888889,6.88888888888889,6.88888888888889,6.55555555555556,6.94444444444444,6.33333333333333,5.75,0.444444444444444,0.0588235294117647,5.33435580793729,6.16627951720475,6.9843443007619,5.81507667333291,7.08684984223688,2.41383100333987,4.80602343565545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371496434379143,0.377758594059413,0.352722913959753,0.320229475147476,0.138559715663626,0.127139977331768,0.447162496577907,0.282697770125521,0.139573117969482
"908",2300,2300,2300,381,3,15,18,414,1,1,0,13,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,1,7,8,6,6,7,5,7,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,8,6.41176470588235,7.41176470588235,7.82352941176471,6.11764705882353,7.82352941176471,5.17647058823529,5.70588235294118,0.411764705882353,0.277777777777778,7.22671740632247,7.24962926721496,7.88477246273689,2.89343443238119,7.50713700926794,6.61280829642947,7.30800085926328,1,12,29,27,2,2,10,55,6,1,1,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,95,1,1,1,1,1,1,10,9,9,9,9,6,8,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.35294117647059,18,8,6.16666666666667,6.72222222222222,6.72222222222222,6.38888888888889,6.77777777777778,6.33333333333333,5.63888888888889,0.388888888888889,1,4.4704989420315,6.99363522647776,7.22692516160926,4.72951910047608,6.2192408963899,5.15741659854166,4.50537023980787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470360334655312,0.48624288300751,0.465924244623644,0.414318767210202,0.200510264630516,0.184201685362399,0.497028369745146,0.438799481965333,0.192705619984751
"909",2301,2301,2301,381,3,15,19,415,1,0,0,6,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,0,1,1,1,1,1,1,1,8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,1,4.35294117647059,5.05882352941176,5.35294117647059,4.41176470588235,5.64705882352941,3.64705882352941,3.41176470588235,0.0588235294117647,0.333333333333333,0.897612114775974,5.52969856422658,4.95168503176656,5.18245891799373,6.5986450938018,2.75270123558405,1.78382519041238,1,5,31,12,2,3,1,52,1,4,2,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88235294117647,18,8,6.44444444444444,6.94444444444444,6.94444444444444,6.61111111111111,7,6.38888888888889,5.80555555555556,0.388888888888889,1,6.80148716158073,5.76671488700972,6.34913304725159,5.82057922239315,6.99422644178468,2.00403134110602,6.58712820742601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436740963602062,0.449410573920683,0.427178144048276,0.381858842047682,0.177822036527384,0.163248606758228,0.480033494394068,0.382060151025739,0.17160186361798
"910",2302,2302,2302,381,3,15,2,398,1,0,0,12,24,25,2,6,3,42,5,4,1,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,0,8,7,8,8,6,6,7,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58823529411765,6,12,7.05882352941176,7.35294117647059,7.41176470588235,8.29411764705882,7.11764705882353,6.52941176470588,7.17647058823529,0.705882352941177,0.333333333333333,7.08811162449619,7.63061963513927,8.44658282722617,9.77618143824359,4.17656155378821,5.36587930490116,7.17609025795492,1,11,29,25,2,7,2,42,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,0,6,7,7,4,9,6,6,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,7,8,6.38888888888889,6.83333333333333,6.83333333333333,6.66666666666667,6.77777777777778,6.33333333333333,5.75,0.444444444444444,0.411764705882353,7.58297772869403,6.22623967986461,4.824247911795,6.23740719686534,6.72324798531405,8.62686158410919,8.53551314524359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310623605303683,0.311076138841585,0.284792945026957,0.264293889104933,0.10683983538299,0.0980819501442864,0.416952735885605,0.20724247301815,0.117559434646646
