"","X.1","X","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter","careerLaw","careerAcad","careerPsych","careerMed","careerEngin","careerCreative","careerCorp","careerRealEstate","careerIntAffairs","careerUnd","careerSpeech","careerPolitics","careerSports","careerOther","careerJourn","careerArch","date3","date4","date5","date6","date7","fieldLaw","fieldMath","fieldSocialSci","fieldMed","fieldEngin","fieldEng","fieldHum","fieldBusEconFin","fieldEducAca","fieldSci","fieldSocWork","fieldUnd","fieldPoliSci","fieldFilm","fieldArts","fieldLang","fieldArch","fieldOther","goalfunNight","goalMeetNew","goalGetDate","goalSerRel","goalSayDid","goalOther","goOut1","goOut2","goOut3","goOut4","raceBlack","raceWhite","raceLatino","raceAsian","raceNativeAmer","raceOther","surIID","surPID","decRatingGuess","decRaterAvg","decRateeAvg","decWaveAvg","decRaterAvgAdj","decRateeAvgAdj","attrRatingGuess","attrRaterAvg","attrRateeAvg","attrWaveAvg","attrRaterAvgAdj","attrRateeAvgAdj","sincRatingGuess","sincRaterAvg","sincRateeAvg","sincWaveAvg","sincRaterAvgAdj","sincRateeAvgAdj","intelRatingGuess","intelRaterAvg","intelRateeAvg","intelWaveAvg","intelRaterAvgAdj","intelRateeAvgAdj","funRatingGuess","funRaterAvg","funRateeAvg","funWaveAvg","funRaterAvgAdj","funRateeAvgAdj","ambRatingGuess","ambRaterAvg","ambRateeAvg","ambWaveAvg","ambRaterAvgAdj","ambRateeAvgAdj","sharRatingGuess","sharRaterAvg","sharRateeAvg","sharWaveAvg","sharRaterAvgAdj","sharRateeAvgAdj","likeRatingGuess","likeRaterAvg","likeRateeAvg","likeWaveAvg","likeRaterAvgAdj","likeRateeAvgAdj","probRatingGuess","probRaterAvg","probRateeAvg","probWaveAvg","probRaterAvgAdj","probRateeAvgAdj"
"1315",1315,1955,145,4,0,7,16,16,11,168,0,0,24,10,2,9,7,2,7,1,2,5,4,11.36,18.18,22.73,18.18,11.36,18.18,0,0.0871438460381012,1.07056300812706,0.387009422605144,0.89069295783924,0.0615943682286029,2.26987484844049,1.1076982396022,-2.00460838802986,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,147,158,0.288123788394172,0.3125,0.1875,0.31640625,-0.00390625,-0.12890625,0.887221968860363,1.28617861652531,-0.543927085797272,0.120669489291855,1.16550912723345,-0.664596575089127,0,1.13743382065657,0.167807038978807,0.057052255726822,1.08038156492974,0.110754783251985,0.74290193575216,0.926788453704462,0.194231197212531,0.206279836299569,0.720508617404892,-0.0120486390870383,0.874450826052903,0.8596785765629,-0.0087240991746369,0.0610582586971294,0.79862031786577,-0.0697823578717663,0.420423258659179,0.625719059678243,-0.25572577071182,0.0880377131403048,0.537681346537938,-0.343763483852125,0.180885054202731,0.685561574689238,-0.153192511414367,0.136099985875997,0.549461588813241,-0.289292497290364,1.13974376264077,0.908468079344531,-0.253707855491878,0.0607022411647577,0.847765838179774,-0.314410096656636,0,-0.644983236825332,0.32186131514233,0.123582647258337,-0.768565884083669,0.198278667883993
"1316",1316,1956,145,4,0,7,16,10,12,169,0,1,24,10,2,9,7,2,7,1,2,5,4,11.36,18.18,22.73,18.18,11.36,18.18,0,1.601714082443,0.000630007655055937,1.00389974386151,0.394462857417791,0.0615943682286029,-0.215322443718337,0.576417812248414,-2.00460838802986,1,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,152,163,0.733844908274025,0.375,0.875,0.30078125,0.07421875,0.57421875,2.03184003387947,1.25462506993354,1.0968573369747,0.0871438460381013,1.16748122389544,1.0097134909366,1.40699404767366,1.17086922692132,0.635902726685311,0.0925773748831192,1.0782918520382,0.543325351802192,1.11893751277959,0.811121518468894,0.61834329307628,0.170133919038454,0.640987599430439,0.448209374037826,1.50630257976821,0.89069295783924,0.766635432733878,0.134717414228438,0.755975543610802,0.63191801850544,0.28210175826368,0.625719059678243,0.378914507169026,0.112277445976032,0.513441613702212,0.266637061192994,0.687844109971924,0.80982143929718,0.716626540841224,0.219587082409458,0.590234356887722,0.497039458431766,1.4093375310398,0.974878132763755,0.941673106054143,0.1094721241445,0.865406008619255,0.832200981909643,0,-0.644983236825332,0.472930776387278,0.150019802976203,-0.795003039801535,0.322910973411075
"1317",1317,1957,145,4,0,7,16,9,13,170,0,0,24,10,2,9,7,2,7,1,2,5,4,11.36,18.18,22.73,18.18,11.36,18.18,0,1.0968573369747,1.60552950836307,1.00389974386151,0.394462857417791,0.0615943682286029,2.26987484844049,1.63897866695599,-0.0709192840945325,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,150,158,0.0438178307974026,0.3125,0,0.3125,0,-0.3125,0.470320132561341,1.22307152334177,-0.796355458531421,0.156167229207595,1.06690429413418,-0.952522687739016,10,1.10399841439182,0.0340654139198062,0.0528728299437282,1.05112558444809,-0.018807416023922,0.96690579906763,0.888232808625939,0.46412071276219,0.196640925029939,0.691591883596,0.267479787732251,0.421214513750274,0.89069295783924,-0.566982962148768,0.134717414228438,0.755975543610802,-0.701700376377206,0.944937034245024,0.625719059678243,0.449430093600231,0.114481058052007,0.511238001626237,0.334949035548224,0.184197085335541,0.685561574689238,-0.277452376022308,0.163281831258984,0.522279743430254,-0.440734207281292,0.829774025940973,0.87526305263492,-0.253707855491878,0.0980578962130708,0.777205156421849,-0.351765751704949,0,-0.76583880582129,-0.0709192840945325,0.0801501771504148,-0.845988982971705,-0.151069461244947
"1318",1318,1958,145,4,0,7,16,14,14,171,0,1,24,10,2,9,7,2,7,1,2,5,4,11.36,18.18,22.73,18.18,11.36,18.18,0,1.601714082443,1.07056300812706,1.00389974386151,0.394462857417791,0.625719059678243,-0.215322443718337,1.1076982396022,-0.0709192840945325,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,153,167,0.427832735828389,0.3125,0.375,0.3359375,-0.0234375,0.0390625,0.940690969804688,1.28617861652531,-0.102177433512511,0.11869739262987,1.16748122389544,-0.220874826142381,0,1.10399841439182,0.301548664037808,0.019437423678978,1.08456099071284,0.28211124035883,0.992219960614547,0.849677163547416,0.425565067683667,0.138807457412155,0.710869706135262,0.286757610271512,0.663367847554867,0.921707339115581,-0.101767243003659,0.156039801355923,0.765667537759658,-0.257807044359581,0.687675817145953,0.519945680031436,0.273141127522218,0.077019652760429,0.442926027271007,0.196121474761789,0.636771345792772,0.716626540841223,0.0331972854975455,0.198229918179968,0.518396622661256,-0.165032632682422,0.579155976177973,0.908468079344531,0.177957491733074,0.0690034978421606,0.839464581502371,0.108953993890913,0,-0.886694374817248,0.261433530644352,0.0914803867437858,-0.978174761561034,0.169953143900566
"1319",1319,1959,145,4,0,7,16,2,15,172,0,1,24,10,2,9,7,2,7,1,2,5,4,11.36,18.18,22.73,18.18,11.36,18.18,1,1.601714082443,1.07056300812706,1.00389974386151,0.394462857417791,0.625719059678243,0.778756473145194,1.63897866695599,-0.0709192840945325,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,147,166,0.433632218022802,0.25,0.5,0.3125,-0.0625,0.1875,1.45759251704591,1.19151797675,0.528893498322862,0.128557875939798,1.06296010081021,0.400335622383065,0,1.03712760186231,0.53559650789106,0.0486934041606345,0.98843419770168,0.486903103730426,0.887952735485063,0.772565873390371,0.46412071276219,0.17495337467327,0.597612498717101,0.28916733808892,1.35961261141846,0.89069295783924,0.797649814010219,0.0843190446543849,0.806373913184856,0.713330769355834,0.941328249266202,0.519945680031436,0.625719059678243,0.0571871440766526,0.462758535954783,0.568531915601591,1.97796555395185,0.654496608537253,0.747691506993209,0.136099985875997,0.518396622661256,0.611591521117212,0.601663370143021,0.709237919086861,0.87526305263492,0.0648528695034591,0.644385049583402,0.81041018313146,0,-0.886694374817248,0.744855806628183,0.114140805930528,-1.00083518074778,0.630715000697655
"1320",1320,1960,145,4,0,7,16,15,16,173,0,1,24,10,2,9,7,2,7,1,2,5,4,11.36,18.18,22.73,18.18,11.36,18.18,1,1.0968573369747,1.60552950836307,1.62079006511787,1.88315315868214,1.75396844257752,2.26987484844049,2.17025909430978,0.412502991889299,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,144,171,0.192265791491858,0.25,0.3125,0.30859375,-0.05859375,0.00390625,1.23477708370889,1.28617861652531,0.0871438460381012,0.11869739262987,1.16748122389544,-0.0315535465917687,0,1.07056300812706,0.134371632714057,0.105115652232401,0.965447355894664,0.0292559804816565,1.10542566603233,0.811121518468894,0.387009422605144,0.206279836299569,0.604841682169325,0.180729586305575,1.13767651618092,0.797649814010219,0.487506001246813,0.103703032952098,0.693946781058121,0.383802968294715,0.953750451770855,0.484687886815833,0.0968521614442054,0.112277445976032,0.372410440839802,-0.0154252845318261,0.997227013424763,0.592366676233282,0.437041845473355,0.165223391643483,0.427143284589799,0.271818453829872,1.21949055853285,0.842058025925308,0.310777598571521,0.114660409567877,0.727397616357431,0.196117189003644,0,-0.79605269807028,0.412502991889299,0.163238380835136,-0.959291078905415,0.249264611054163
"1321",1321,1961,146,5,0,7,16,12,1,158,0,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,-0.922569644898496,-0.534336492580949,0.387009422605144,0.394462857417791,0.0615943682286029,0.281717014713428,-1.01742346981295,-1.0377638360622,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,154,163,0,0.0625,0,0.375,-0.3125,-0.375,0,0.402679311955788,-0.607034178980809,0.306046575518496,0.0966327364372914,-0.913080754499306,0.041315342602576,0.46872569536156,-0.333724054992447,0.245126415966042,0.223599279395517,-0.578850470958489,0.353545307888551,0.541232002919235,0.155675552134008,0.280981398639207,0.260250604280028,-0.125305846505199,0,0.642577907628516,-0.970169918741195,0.283974124120827,0.358603783507688,-1.25414404286202,0,0.16736774787541,-0.00892121820260214,0.180589420331261,-0.0132216724558509,-0.189510638533864,0,0.374911913169384,-0.432777206782235,0.297249497789421,0.0776624153799634,-0.730026704571656,0,0.244367545152297,-0.951013416393724,0.285873828539312,-0.0415062833870146,-1.23688724493304,0,-0.433485991082406,-0.19177485309049,0.112252437664966,-0.545738428747372,-0.304027290755456
"1322",1322,1962,146,5,0,7,16,13,2,159,0,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,-0.417712899430197,0.000630007655055937,1.62079006511787,0.89069295783924,0.0615943682286029,0.281717014713428,0.576417812248414,-0.0709192840945325,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,147,167,0.403021015349907,0.0625,0.125,0.3515625,-0.2890625,-0.2265625,0,0.33957221877225,-0.859462551714958,0.244911578996945,0.0946606397753059,-1.1043741307119,0.198769627828775,0.401854882832059,0.0675008201845565,0.126012781147869,0.27584210168419,-0.058511960963313,0.520993311533511,0.46412071276219,0.309898132448099,0.211099291934385,0.253021420827805,0.0987988405137144,0.514878412515944,0.580549145075834,-0.256839149385362,0.169608593164322,0.410940551911513,-0.426447742549683,0,0.16736774787541,0.0615943682286028,0.0858341010643296,0.0815336468110809,-0.0242397328357268,0.0469980591635165,0.374911913169384,-0.40171224063025,0.223470203178456,0.151441709990929,-0.625182443808705,0,0.144752465023462,-0.519348069168772,0.183145777156451,-0.0383933121329885,-0.702493846325223,0,-0.493913775580385,-0.0709192840945325,0.11602917419609,-0.609942949776475,-0.186948458290622
"1323",1323,1963,146,5,0,7,16,2,3,160,0,0,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,1.0968573369747,1.60552950836307,-0.229880898651218,0.89069295783924,0.625719059678243,0.281717014713428,0.576417812248414,1.37934754385696,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,156,163,0,0.0625,0.3125,0.35546875,-0.29296875,-0.04296875,0.689206383051898,0.276465125588713,0.749768324465243,0.167999809179508,0.108465316409205,0.581768515285734,0.376696154143726,0.334984070302559,0.201242445243558,0.188704167894276,0.146279902408282,0.0125382773492813,0.53461934539394,0.579787647997758,0.155675552134008,0.32917595498736,0.250611693010397,-0.173500402853352,0.975089956960702,0.611563526352175,0.921707339115581,0.128902217739124,0.482661308613051,0.792805121376457,0,0.132109954659808,0.625719059678243,0.191607480711137,-0.0594975260513292,0.434111578967106,0,0.374911913169384,0.468106811625341,0.242885807023447,0.132026106145938,0.225221004601894,0.267099515294677,0.144752465023462,0.476802732119579,0.159279664208917,-0.0145271991854551,0.317523067910662,0,-0.584555452327353,0.442716884138288,0.102810596337157,-0.68736604866451,0.339906287801131
"1324",1324,1964,146,5,0,7,16,14,4,161,0,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,0.0871438460381012,0.53559650789106,0.387009422605144,0.394462857417791,0.0615943682286029,0.281717014713428,0.0451373848946272,-1.0377638360622,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,155,168,0.443333580020443,0.0625,0.75,0.29296875,-0.23046875,0.45703125,1.06507104381547,0.33957221877225,1.03375024379116,0.0555902994463326,0.283981919325918,0.978159944344828,0.414593441598134,0.401854882832059,0.201242445243558,0.121833355364776,0.280021527467284,0.0794090898787819,0.802973061055182,0.61834329307628,0.348453777526622,0.177363102490677,0.440980190585603,0.171090675035944,1.06194264610786,0.611563526352175,0.797649814010219,0.078503848165071,0.533059678187104,0.719145965845148,0,0.16736774787541,0.202625541091013,0.101259385596156,0.0661083622792547,0.101366155494857,0.985470743729775,0.374911913169384,0.40597687932137,0.161340270874485,0.213571642294899,0.244636608446885,0.73408941157663,0.177957491733074,0.742442945796473,0.0773047545195635,0.10065273721351,0.665138191276909,0,-0.433485991082406,-0.101133176343522,0.121694278992775,-0.555180270075181,-0.222827455336297
"1325",1325,1965,146,5,0,7,16,7,5,162,0,0,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,-0.417712899430197,-1.06930299281695,1.62079006511787,0.394462857417791,0.625719059678243,0.281717014713428,-0.48614304245916,-1.52118611204603,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,155,169,0.175566748674592,0.0625,0.25,0.359375,-0.296875,-0.109375,0.236991388021798,0.434232858547556,-0.133730980104279,0.219274322391133,0.214958536156424,-0.353005302495412,0.114300410461219,0.50216110162631,-0.166547023668695,0.167807038978807,0.334354062647503,-0.334354062647503,0.521667809958555,0.46412071276219,0.155675552134008,0.208689564116977,0.255431148645213,-0.0530140119829686,0.415042777545412,0.642577907628516,-0.225824768109021,0.173485390823864,0.469092516804652,-0.399310158932885,0.0941393256512195,0.132109954659808,0.0968521614442054,0.134313566735783,-0.00220361207597514,-0.0374614052915777,1.17327452910562,0.374911913169384,0.126392183953502,0.21376240125596,0.161149511913424,-0.0873702173024588,0.0268222906188192,0.244367545152297,-0.0212726685245962,0.183145777156451,0.0612217679958465,-0.204418445681047,0,-0.373058206584427,-0.373058206584427,0.144354698179517,-0.517412904763945,-0.517412904763944
"1326",1326,1966,146,5,0,7,16,10,6,163,0,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,0.0871438460381012,0.53559650789106,0.387009422605144,0.89069295783924,0.0615943682286029,0.281717014713428,0.0451373848946272,-1.0377638360622,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,152,165,0.242936630567084,0.0625,0.5,0.3203125,-0.2578125,0.1796875,0.679821111469395,0.402679311955788,0.560447044914631,0.197581259109292,0.205098052846496,0.362865785805339,0.575111614165616,0.401854882832059,0.368419476567309,0.128102494039416,0.273752388792643,0.240316982527893,0.587587838033512,0.502676357840712,0.155675552134008,0.182182558125493,0.32049379971522,-0.0265070059914843,0.819344173402473,0.580549145075834,0.487506001246813,0.117271824760497,0.463277320315338,0.370234176486316,2.25540036053181,0.16736774787541,0.0263365750130004,0.116684670127982,0.0506830777474287,-0.0903480951149815,1.35171836770905,0.40597687932137,0.685561574689238,0.207937720102463,0.198039159218907,0.477623854586775,0.476565074838307,0.177957491733074,0.559815298893608,0.126074637499306,0.0518828542337682,0.433740661394303,0,-0.433485991082406,0.35207520739132,0.0933687550093477,-0.526854746091754,0.258706452381972
"1327",1327,1967,146,5,0,7,16,1,7,164,1,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,1,2.10657082791129,1.07056300812706,1.62079006511787,1.88315315868214,0.625719059678243,1.27579593157696,2.17025909430978,2.34619209582462,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,149,165,0,0,0.3125,0.33203125,-0.33203125,-0.01953125,0.287084124723061,0.276465125588713,0.213358032405176,0.199553355771277,0.076911769817436,0.0138046766338988,0.705117819786148,0.368419476567309,0.368419476567309,0.109295078015494,0.259124398551815,0.259124398551815,0.66227582680107,0.425565067683667,0.387009422605144,0.165314463403639,0.260250604280028,0.221694959201505,0.580869470877912,0.518520382523153,0.177362188483407,0.0746270505055285,0.443893332017625,0.102735137977878,0,0.132109954659808,-0.185210184280615,0.0704088165325035,0.0617011381273044,-0.255619000813118,4.72583111232279,0.343846947017399,0.281717014713428,0.198229918179968,0.145617028837431,0.0834870965334607,0.15645900691165,0.0451373848946271,0.244367545152297,0.100133210382422,-0.0549958254877944,0.144234334769876,0,-0.644983236825332,0.201005746146373,0.104698964602719,-0.749682201428051,0.0963067815436539
"1328",1328,1968,146,5,0,7,16,9,8,165,0,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,1.0968573369747,0.53559650789106,-0.229880898651218,0.394462857417791,0.0615943682286029,0.778756473145194,0.0451373848946272,-1.0377638360622,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,154,161,0.346705690773578,0.0625,0.25,0.37109375,-0.30859375,-0.12109375,0.775311495269946,0.276465125588713,0.749768324465243,0.244911578996944,0.0315535465917686,0.504856745468298,0.22867240705418,0.401854882832059,0.0675008201845565,0.209601296809745,0.192253586022314,-0.142100476625189,0.361442030049279,0.579787647997758,-0.345547833886786,0.31953704371773,0.260250604280028,-0.665084877604516,0.233008181406182,0.611563526352175,-0.318867911938043,0.258774939333801,0.352788587018374,-0.577642851271844,0.113860420151191,0.16736774787541,-0.608303702867845,0.220254437698814,-0.0528866898234038,-0.828558140566659,0.517076185384179,0.343846947017399,-0.0910625791103959,0.25647672971494,0.0873702173024589,-0.347539308825336,0.0574320579556936,0.177957491733074,-0.28691288220149,0.249555830575674,-0.0715983388426003,-0.536468712777164,0,-0.433485991082406,-0.282416529837459,0.0858152819471003,-0.519301273029506,-0.368231811784559
"1329",1329,1969,146,5,0,7,16,3,9,166,0,0,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,-0.417712899430197,0.53559650789106,-0.846771219907581,-0.101767243003659,0.0615943682286029,0.281717014713428,0.0451373848946272,-0.0709192840945325,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,147,172,0,0.0625,0.3125,0.359375,-0.296875,-0.046875,0.841671072747045,0.434232858547556,0.623554138098168,0.189692872461349,0.244539986086207,0.433861265636819,0.207076339723105,0.401854882832059,-0.233417836198196,0.184524742111182,0.217330140720877,-0.417942578309378,0.0441087481912121,0.61834329307628,-0.11421396341565,0.271342487369576,0.347000805706704,-0.385556450785227,0.778198632060726,0.642577907628516,0.0533046633780443,0.183177384972721,0.459400522655795,-0.129872721594676,0.321118557245118,0.16736774787541,0.273141127522218,0.129906342583833,0.0374614052915777,0.143234784938385,0.0489390099521243,0.374911913169384,0.219587082409458,0.225411763562955,0.14950014960643,-0.00582468115349719,0.223680660279828,0.177957491733074,0.0783424116042389,0.21012486135801,-0.0321673696249364,-0.131782449753771,0,-0.463699883331396,0.140577961648394,0.165126749100698,-0.628826632432093,-0.024548787452304
"1330",1330,1970,146,5,0,7,16,11,10,167,0,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,-0.417712899430197,0.000630007655055937,0.387009422605144,0.394462857417791,0.0615943682286029,0.281717014713428,0.0451373848946272,-1.0377638360622,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,155,162,0.740666349917689,0.0625,0.25,0.32421875,-0.26171875,-0.07421875,0.365167216877137,0.33957221877225,0.0555902994463325,0.140390455911711,0.19918176286054,-0.0848001564653783,0.278727438982645,0.334984070302559,-0.166547023668695,0.121833355364776,0.213150714937783,-0.288380379033471,0.562443817973742,0.61834329307628,-0.0371026732586051,0.206279836299569,0.412063456776711,-0.243382509558174,0.751985856642336,0.611563526352175,0.239390951036088,0.0940110388032413,0.517552487548934,0.145379912232847,0,0.202625541091013,-0.220467977496217,0.145331627115659,0.0572939139753541,-0.365799604611876,0,0.374911913169384,0.0642622516495309,0.188522116257472,0.186389796911912,-0.124259864607941,0,0.144752465023462,-0.154092775363043,0.137488865430735,0.00726359959272752,-0.291581640793778,0,-0.463699883331396,-0.22198874533948,0.0914803867437858,-0.555180270075181,-0.313469132083266
"1331",1331,1971,146,5,0,7,16,6,11,168,0,0,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,0.0871438460381012,0.53559650789106,1.62079006511787,0.394462857417791,0.0615943682286029,0.281717014713428,0.0451373848946272,-1.0377638360622,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,150,173,0.680735190209837,0.0625,0.1875,0.33984375,-0.27734375,-0.15234375,0,0.33957221877225,-0.449266446021966,0.248855772320916,0.0907164464513348,-0.698122218342881,0.4327648678616,0.401854882832059,0.201242445243558,0.134371632714057,0.267483250118002,0.0668708125295005,0.454910701684151,0.46412071276219,0.117119907055486,0.25688412046513,0.207236592297059,-0.139764213409645,0.645059127975577,0.642577907628516,0.146347807207066,0.206438170929976,0.43613973669854,-0.0600903637229099,0,0.16736774787541,-0.11469459784941,0.187200256559187,-0.0198325086837764,-0.301894854408597,0.197305032263417,0.374911913169384,0.0642622516495309,0.242885807023447,0.132026106145938,-0.178623555373916,0,0.144752465023462,-0.0544776952342079,0.226727374712816,-0.0819749096893539,-0.281205069947024,0,-0.433485991082406,0.261433530644352,0.0820385454159766,-0.515524536498383,0.179394985228375
"1332",1332,1972,146,5,0,7,16,16,12,169,0,1,36,6,2,1,7,4,7,1,2,5,4,18.18,18.18,18.18,18.18,13.64,13.64,0,1.0968573369747,0.53559650789106,0.387009422605144,0.89069295783924,0.0615943682286029,0.281717014713428,0.576417812248414,-0.554341560078364,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,148,166,0,0.0625,0.875,0.2890625,-0.2265625,0.5859375,1.06194167042735,0.244911578996944,1.12841088356647,0.120669489291855,0.124242089705089,1.00774139427461,0.739385330021734,0.401854882832059,0.569031914155811,0.111384790907041,0.290470091925018,0.457647123248769,0.888885028221468,0.46412071276219,0.61834329307628,0.1845922859429,0.279528426819289,0.43375100713338,0.894383608219292,0.549534763799494,0.642577907628516,0.0688118540162146,0.480722909783279,0.573766053612301,0.0621646719157975,0.16736774787541,0.273141127522218,0.123295506355907,0.0440722415195032,0.149845621166311,0,0.374911913169384,0.561301710081297,0.0972687781860153,0.277643134983369,0.464032931895281,0.86417688006937,0.144752465023462,0.87526305263492,0.081455382858265,0.0632970821651973,0.793807669776655,0,-0.403272098833417,0.261433530644352,-0.0067147630654299,-0.396557335767987,0.268148293709781
