"","X.1","X","iidW","idW","wave","idM","iidM","match","sameRace","ageW","tuitionWealthIndW","impraceW","impreligW","incomeWealthIndW","dateW","goOutW","sportsPhysActW","tvsportsMiscActW","exercisePhysActW","diningWealthIndW","museumsArtActW","artArtActW","hikingPhysActW","gamingMiscActW","clubbingMiscActW","readingArtActW","tvMiscActW","theaterArtActW","moviesArtActW","concertsMiscActW","musicArtActW","shoppingWealthIndW","yogaPhysActW","exphappyW","expnumW","attrPrefW","sincPrefW","intelPrefW","funPrefW","ambPrefW","sharPrefW","decW","attrRatingM","sincRatingM","intelRatingM","funRatingM","ambRatingM","sharRatingM","likeRatingM","probRatingM","metW","goalMeetNewW","goalFunNightW","date7W","date5W","date3W","date4W","date6W","raceAsianW","raceWhiteW","raceLatinoW","fieldLawW","fieldPoliSciW","fieldBusinessW","fieldScienceW","careerLawW","careerAcademicW","careerFinanceW","attrAvgRatingM","sincAvgRatingM","intelAvgRatingM","funAvgRatingM","ambAvgRatingM","sharAvgRatingM","likeAvgRatingM","probAvgRatingM","decAvgM","raterDecAvgW","attrRatingGuessM","sincRatingGuessM","intelRatingGuessM","funRatingGuessM","ambRatingGuessM","sharRatingGuessM","likeRatingGuessM","probRatingGuessM","ageM","tuitionWealthIndM","impraceM","impreligM","incomeWealthIndM","dateM","goOutM","sportsPhysActM","tvsportsMiscActM","exercisePhysActM","diningWealthIndM","museumsArtActM","artArtActM","hikingPhysActM","gamingMiscActM","clubbingMiscActM","readingArtActM","tvMiscActM","theaterArtActM","moviesArtActM","concertsMiscActM","musicArtActM","shoppingWealthIndM","yogaPhysActM","exphappyM","expnumM","attrPrefM","sincPrefM","intelPrefM","funPrefM","ambPrefM","sharPrefM","decM","attrRatingW","sincRatingW","intelRatingW","funRatingW","ambRatingW","sharRatingW","likeRatingW","probRatingW","metM","goalMeetNewM","goalFunNightM","date7M","date5M","date3M","date4M","date6M","raceAsianM","raceWhiteM","raceLatinoM","fieldLawM","fieldPoliSciM","fieldBusinessM","fieldScienceM","careerLawM","careerAcademicM","careerFinanceM","attrAvgRatingW","sincAvgRatingW","intelAvgRatingW","funAvgRatingW","ambAvgRatingW","sharAvgRatingW","likeAvgRatingW","probAvgRatingW","decAvgW","raterDecAvgM","attrRatingGuessW","sincRatingGuessW","intelRatingGuessW","funRatingGuessW","ambRatingGuessW","sharRatingGuessW","likeRatingGuessW","probRatingGuessW","matchAvgM","matchAvgW","avgWaveDecM","avgWaveDecW","avgWaveMatch","numMen","numWomen","avgDecMPair","avgDecWPair","avgMatchPair","careersWomanProbDecM","careersWomanProbDecW","careersWomanProbMatch","careersManProbDecM","careersManProbDecW","careersManProbMatch","careersCrossProbDecM","careersCrossProbDecW","careersCrossProbMatch","careerAcademicM_careerAcademicWCross","careerFinanceM_careerAcademicWCross","datesWomanProbDecM","datesWomanProbDecW","datesWomanProbMatch","datesManProbDecM","datesManProbDecW","datesManProbMatch","datesCrossProbDecM","datesCrossProbDecW","datesCrossProbMatch","date4M_date6WCross","date6M_date6WCross","fieldsWomanProbDecM","fieldsWomanProbDecW","fieldsWomanProbMatch","fieldsManProbDecM","fieldsManProbDecW","fieldsManProbMatch","fieldsCrossProbDecM","fieldsCrossProbDecW","fieldsCrossProbMatch","goalsWomanProbDecM","goalsWomanProbDecW","goalsWomanProbMatch","goalsManProbDecM","goalsManProbDecW","goalsManProbMatch","goalsCrossProbDecM","goalsCrossProbDecW","goalsCrossProbMatch","goalMeetNewM_goalMeetNewWCross","goalMeetNewM_goalFunNightWCross","goalFunNightM_goalMeetNewWCross","goalFunNightM_goalFunNightWCross","racesWomanProbDecM","racesWomanProbDecW","racesWomanProbMatch","racesManProbDecM","racesManProbDecW","racesManProbMatch","racesCrossProbDecM","racesCrossProbDecW","racesCrossProbMatch","raceAsianM_raceWhiteWCross","raceWhiteM_raceAsianWCross","raceWhiteM_raceWhiteWCross","baseProbDecM","betterProbDecM","baseProbDecW","betterProbDecW"
"490",620,620,205,12,9,3,216,0,1,23,25,5,5,42,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,4,15.38,17.31,19.23,19.23,11.54,17.31,0,2,8,4,4,7,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.75,6.55,7.2,6.25,7.05,5.3,5.6,5.85,0.05,0.25,3.97407111703485,6.41303103886105,6.51313650529275,6.25584283640281,6.71377242256473,4.4816060973931,5.36081773400414,4.66062732894777,27,25,7,1,55,5,3,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,6,4,7.5,17.5,20,22.5,12.5,20,1,7,8,7,8,7,5,6,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,6.2,6.2,6.9,5.9,5.95,5,5.7,4.85,0.65,0.75,7.33523884880115,7.85819480374868,8.33285961739574,7.49131479942235,7.27014210010318,6.75301315565773,6.96046303754128,5.09949946276612,0,0.1,0.6,0.26,0.1575,20,20,0.698212002188447,0.111803398874989,0.0513167019494862,0.538002980625931,0.311475409836066,0.162444113263785,0.595,0.268333333333333,0.163333333333333,0.606481481481482,0.273148148148148,0.152777777777778,0,1,0.433333333333333,0.302777777777778,0.138888888888889,0.443213296398892,0.235457063711911,0.0914127423822715,0.246575342465753,0.26027397260274,0.0547945205479452,0,0,0.508038585209003,0.302250803858521,0.15112540192926,0.491773308957952,0.274223034734918,0.137111517367459,0.41025641025641,0.333333333333333,0.128205128205128,0.570217917675545,0.290556900726392,0.171912832929782,0.487421383647799,0.297169811320755,0.133647798742138,0.522184300341297,0.293515358361775,0.146757679180887,0,1,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.797971812748502,0.64583910208711,0.088116805771533,0.0576603009255556
"491",621,621,205,12,9,4,217,0,1,23,25,5,5,42,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,4,15.38,17.31,19.23,19.23,11.54,17.31,1,10,10,10,7,9,6,8,7,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7.75,7.7,9.15,6.75,8.8,6.5,6.95,6.1,0.65,0.15,7.84809982866482,7.67236107927043,8.50312987786179,6.35672865244677,8.43509327604529,5.79639529221322,7.53214414190026,5.06827875984968,26,25,8,1,64,4,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,4,21.28,17.02,21.28,12.77,6.38,21.28,0,5,6,5,4,5,5,5,7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,6.4,6.7,6.95,6,6.05,4.95,5.75,4.55,0.7,0.6,5.26667493259916,6.52979658598345,6.97583376668079,5.49091132905677,5.66610903003495,5.0919616724337,5.64337705128381,5.82150006290978,0.45,0.1,0.605,0.255,0.155,20,20,0.648074069840786,0.31224989991992,0.296437636026486,0.538002980625931,0.311475409836066,0.162444113263785,0.533333333333333,0.277519379844961,0.153488372093023,0.496350364963504,0.346715328467153,0.178832116788321,1,0,0.433333333333333,0.302777777777778,0.138888888888889,0.611842105263158,0.322368421052632,0.192982456140351,0.540816326530612,0.275510204081633,0.142857142857143,0,0,0.508038585209003,0.302250803858521,0.15112540192926,0.518691588785047,0.329439252336449,0.161214953271028,0.549450549450549,0.362637362637363,0.208791208791209,0.570217917675545,0.290556900726392,0.171912832929782,0.4,0.255555555555556,0.133333333333333,0.48780487804878,0.219512195121951,0.121951219512195,0,0,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.699167984026495,0.565437597046166,0.54695454280588,0.416381208426728
"492",622,622,205,12,9,5,218,0,1,23,25,5,5,42,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,4,15.38,17.31,19.23,19.23,11.54,17.31,0,5,8,8,6,6,5,6,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.4,7.5,7.8,5.45,8.1,5.05,4.85,4.9,0.15,0.2,5.88067564160566,7.3483144759087,7.36942059954713,4.94521786075987,7.94437985632099,5.10234869752741,5.35651391853708,4.06982599615291,24,25,9,5,42,4,2,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,4,20.51,5.13,23.08,12.82,17.95,20.51,1,6,6,7,6,6,7,6,6,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,6.35,6.6,6.7,5.9,5.95,4.8,5.85,4.75,0.65,0.5,4.91997829626551,5.3268711406217,5.74421633497255,4.96244770989673,5.08221067496624,3.72468711638731,4.26552523363147,3.40756506239629,0.05,0.1,0.6,0.2575,0.155,20,20,0.570087712549569,0.173205080756888,0.0753378995546535,0.538002980625931,0.311475409836066,0.162444113263785,0.533333333333333,0.277519379844961,0.153488372093023,0.496350364963504,0.346715328467153,0.178832116788321,1,0,0.433333333333333,0.302777777777778,0.138888888888889,0.611842105263158,0.322368421052632,0.192982456140351,0.540816326530612,0.275510204081633,0.142857142857143,0,0,0.508038585209003,0.302250803858521,0.15112540192926,0.518691588785047,0.329439252336449,0.161214953271028,0.549450549450549,0.362637362637363,0.208791208791209,0.570217917675545,0.290556900726392,0.171912832929782,0.568126520681265,0.285888077858881,0.165450121654501,0.592696629213483,0.286516853932584,0.182584269662921,0,0,0,1,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.532266220024721,0.512352268648064,0.11238114920437,0.100776432316944
"493",623,623,205,12,9,6,219,0,1,23,25,5,5,42,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,4,15.38,17.31,19.23,19.23,11.54,17.31,0,6,6,6,6,6,6,6,4,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7.5,7.9,8.05,7.8,7.7,6.7,6.85,6.55,0.45,0.2,8.24721389808914,8.06389576711101,7.34388433578434,6.82900401957115,7.66275118749234,6.35284694589988,7.01236708498823,5.64261689037821,26,25,1,1,42,3,2,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,4,16.28,16.28,18.6,16.28,16.28,16.28,1,8,7,7,6,5,5,6,5,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6,6.45,6.9,5.9,6.05,4.9,5.6,4.85,0.65,0.6,5.57866355560371,6.26214819631757,6.63060602651302,5.4412619844731,4.92973206139904,5.48718390180244,5.87822427839968,4.57300885444521,0.35,0.1,0.6025,0.2575,0.155,20,20,0.62449979983984,0.3,0.235147072961082,0.538002980625931,0.311475409836066,0.162444113263785,0.595,0.268333333333333,0.163333333333333,0.606481481481482,0.273148148148148,0.152777777777778,0,1,0.433333333333333,0.302777777777778,0.138888888888889,0.616740088105727,0.370044052863436,0.215859030837004,0.463414634146341,0.414634146341463,0.146341463414634,0,0,0.508038585209003,0.302250803858521,0.15112540192926,0.491773308957952,0.274223034734918,0.137111517367459,0.41025641025641,0.333333333333333,0.128205128205128,0.570217917675545,0.290556900726392,0.171912832929782,0.568126520681265,0.285888077858881,0.165450121654501,0.592696629213483,0.286516853932584,0.182584269662921,0,0,0,1,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.647823742771379,0.619621102589485,0.361700725253399,0.508187763556973
"494",624,624,205,12,9,7,220,1,0,23,25,5,5,42,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,4,15.38,17.31,19.23,19.23,11.54,17.31,1,8,8,8,7,6,6,7,7,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,7.85,8.45,7.2,7.95,6.4,6.4,6.25,0.15,0.15,5.19971197031936,8.23918533334142,8.07267274126462,6.58924853417357,8.04237424316233,6.24336463670842,6.36254485073547,5.22791839534658,25,25,1,1,42,5,2,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,4,16.67,16.67,16.67,16.67,14.81,18.52,1,8,10,10,10,10,10,10,9,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6.35,6.7,5.6,5.75,4.75,5.35,4.6,0.6,0.75,7.96151381092499,7.96702755321321,8.36174732269795,7.35950380939393,7.74066792665346,6.22956559579295,7.4259926571323,6.95929651576592,0.1,0.05,0.6025,0.255,0.1525,20,20,0.670820393249937,0.15,0.0753378995546535,0.538002980625931,0.311475409836066,0.162444113263785,0.43859649122807,0.298245614035088,0.134502923976608,0.474576271186441,0.305084745762712,0.169491525423729,0,0,0.433333333333333,0.302777777777778,0.138888888888889,0.443213296398892,0.235457063711911,0.0914127423822715,0.246575342465753,0.26027397260274,0.0547945205479452,0,0,0.508038585209003,0.302250803858521,0.15112540192926,0.588832487309645,0.213197969543147,0.137055837563452,0.684210526315789,0.184210526315789,0.131578947368421,0.570217917675545,0.290556900726392,0.171912832929782,0.568126520681265,0.285888077858881,0.165450121654501,0.592696629213483,0.286516853932584,0.182584269662921,0,0,0,1,0.55767397521449,0.270734032411821,0.136320305052431,0.15,0.75,0.1,0.670820393249937,0.15,0.0753378995546535,0,0,0,0.753628213357872,0.733183723995839,0.0902533679675245,0.0472841300518138
"495",625,625,205,12,9,8,221,1,0,23,25,5,5,42,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,4,15.38,17.31,19.23,19.23,11.54,17.31,1,8,8,8,8,8,6,7,7,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.05,7.8,8.2,6.1,7.2,5.8,5.85,5.85,0.25,0.15,6.03896552614001,7.85792722254071,7.61885782881221,5.37399625750457,7.04947464842137,5.56512241862326,5.8007877597972,5.00166339314551,27,25,6,1,42,6,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,4,15.56,17.78,17.78,17.78,17.78,13.33,1,5,5,7,6,6,3,5,2,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6.4,6.75,6.9,5.7,5.95,5.25,5.7,4.95,0.65,0.85,5.72859306355287,6.17749119969387,6.64912721088868,5.91113901794121,6.18607638663673,3.87006944397767,5.79660557299154,4.46827681845405,0.25,0.05,0.6,0.255,0.1525,20,20,0.743303437365925,0.193649167310371,0.155902849193293,0.538002980625931,0.311475409836066,0.162444113263785,0.595,0.268333333333333,0.163333333333333,0.606481481481482,0.273148148148148,0.152777777777778,0,1,0.433333333333333,0.302777777777778,0.138888888888889,0.529520295202952,0.265682656826568,0.142066420664207,0.41304347826087,0.25,0.130434782608696,0,0,0.508038585209003,0.302250803858521,0.15112540192926,0.491773308957952,0.274223034734918,0.137111517367459,0.41025641025641,0.333333333333333,0.128205128205128,0.570217917675545,0.290556900726392,0.171912832929782,0.487421383647799,0.297169811320755,0.133647798742138,0.522184300341297,0.293515358361775,0.146757679180887,0,1,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.583959899749373,0.197994987468672,0.12531328320802,0.613333333333333,0.168888888888889,0.12,1,0,0,0.866564649532801,0.72017986201054,0.140879748495163,0.0684815511227878
"496",626,626,205,12,9,9,222,0,1,23,25,5,5,42,7,1,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,4,15.38,17.31,19.23,19.23,11.54,17.31,0,3,10,10,5,8,6,10,8,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.35,7.25,8.1,4.15,5.95,4.45,4.3,4.3,0.05,0.2,3.56187790983505,7.25357473011247,7.41492820585076,4.23719653557924,5.73694787317955,4.34591446090236,4.08544717860862,4.33939870754525,27,25,8,3,42,6,3,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,4,9.52,19.05,23.81,19.05,4.76,23.81,1,7,5,6,8,2,4,5,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,6.05,6.7,6.8,5.6,6.1,5.1,5.7,4.85,0.65,0.6,6.67140486420566,5.2314552615473,6.15436546858808,5.08073902883547,5.40350552619554,3.61018664119015,5.59140774040018,5.05636305385801,0,0.1,0.6025,0.2575,0.155,20,20,0.62449979983984,0.1,0.0513167019494862,0.538002980625931,0.311475409836066,0.162444113263785,0.533333333333333,0.277519379844961,0.153488372093023,0.496350364963504,0.346715328467153,0.178832116788321,1,0,0.433333333333333,0.302777777777778,0.138888888888889,0.529520295202952,0.265682656826568,0.142066420664207,0.41304347826087,0.25,0.130434782608696,0,0,0.508038585209003,0.302250803858521,0.15112540192926,0.517857142857143,0.107142857142857,0.0714285714285714,0.62449979983984,0.1,0.0513167019494862,0.570217917675545,0.290556900726392,0.171912832929782,0.487421383647799,0.297169811320755,0.133647798742138,0.522184300341297,0.293515358361775,0.146757679180887,0,1,0,0,0.55767397521449,0.270734032411821,0.136320305052431,0.512866015971606,0.32209405501331,0.157054125998225,0.530612244897959,0.317111459968603,0.141287284144427,0,0,1,0.647823742771379,0.503219475863456,0.0713818156087219,0.0160388222482359
"497",627,627,206,13,9,1,214,0,0,31,25,2,2,42,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,4,14.58,16.67,20.83,18.75,16.67,12.5,0,5,7,7,6,9,1,4,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.65,7.55,7.75,6.6,7.3,5.45,6.2,5.6,0.15,0.85,6.58236329119392,7.54588328271804,7.74342861545074,6.45740537769511,7.1119648299487,6.04254359015024,7.28591329203319,5.735856073748,23,25,6,8,46,6,2,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,6,4,17.02,21.28,17.02,21.28,14.89,8.51,0,7,8,8,5,7,5,7,7,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,5.9,7.5,7.55,6.6,6.65,5.8,6.45,5.35,0.45,0.8,7.53484105907979,8.08848398892917,8.22941392591047,7.0624382099201,7.98140835477627,5.94955660303177,7.57300412410099,5.7451010619031,0.1,0.4,0.605,0.2575,0.155,20,20,0.6,0.357071421427142,0.265153077165047,0.622222222222222,0.208888888888889,0.0977777777777778,0.533333333333333,0.277519379844961,0.153488372093023,0.656716417910448,0.149253731343284,0.0895522388059701,0,0,0.587078651685393,0.306179775280899,0.171348314606742,0.529520295202952,0.265682656826568,0.142066420664207,0.570175438596491,0.271929824561404,0.12280701754386,0,0,0.607287449392713,0.279352226720648,0.182186234817814,0.518691588785047,0.329439252336449,0.161214953271028,0.615384615384615,0.256410256410256,0.141025641025641,0.570217917675545,0.290556900726392,0.171912832929782,0.568126520681265,0.285888077858881,0.165450121654501,0.592696629213483,0.286516853932584,0.182584269662921,0,0,0,1,0.492957746478873,0.408450704225352,0.253521126760563,0.512866015971606,0.32209405501331,0.157054125998225,0.465909090909091,0.409090909090909,0.215909090909091,0,0,0,0.65718238828212,0.733552709698363,0.76196905291698,0.685972946647807
"498",628,628,206,13,9,10,223,1,0,31,25,2,2,42,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,4,14.58,16.67,20.83,18.75,16.67,12.5,1,8,8,8,5,5,5,7,5,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.15,7.95,7.7,5.6,7.3,6,6.05,5.45,0,0.85,5.46036388742858,8.01754911351893,7.54405611945478,6.16165022832958,7.07893211525857,9.03645223346116,6.52903173616185,6.10813117168322,28,25,6,6,27,4,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,4,17.39,17.39,19.57,19.57,10.87,15.22,1,10,9,10,8,9,6,7,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.6,7.6,7.45,6.5,6.6,5.8,6.3,5.7,0.45,0.8,7.21657638903705,8.35451774234639,8.00125100021072,5.97722374076014,7.01815561387243,5.22768165812022,6.21903469441454,5.43535145538382,0,0.4,0.6,0.255,0.1525,20,20,0.6,0,0.225403330758517,0.622222222222222,0.208888888888889,0.0977777777777778,0.533333333333333,0.277519379844961,0.153488372093023,0.656716417910448,0.149253731343284,0.0895522388059701,0,0,0.587078651685393,0.306179775280899,0.171348314606742,0.611842105263158,0.322368421052632,0.192982456140351,0.674418604651163,0.290697674418605,0.186046511627907,0,0,0.607287449392713,0.279352226720648,0.182186234817814,0.641509433962264,0.339622641509434,0.245283018867925,0.6,0,0.225403330758517,0.570217917675545,0.290556900726392,0.171912832929782,0.487421383647799,0.297169811320755,0.133647798742138,0.522184300341297,0.293515358361775,0.146757679180887,0,1,0,0,0.492957746478873,0.408450704225352,0.253521126760563,0.512866015971606,0.32209405501331,0.157054125998225,0.465909090909091,0.409090909090909,0.215909090909091,0,0,0,0.661618169074937,0.587005328009103,0.597187010938048,0.295839302210828
"499",629,629,206,13,9,11,224,1,0,31,25,2,2,42,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,4,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,7,7,7,7,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7,8.15,8.5,6.25,7.65,5.85,5.6,5.95,0.3,0.85,6.51200436011572,8.30288702293142,8.61096292800095,6.70678055852273,7.27444270358399,6.79018197368528,6.61394327963235,6.80980370234302,32,25,1,3,42,7,4,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,4,17.24,17.24,17.24,17.24,13.79,17.24,1,6,7,8,8,8,9,5,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.95,7.7,7.55,6.45,6.65,5.6,6.4,5.45,0.4,0.5,5.64286986715161,6.60718625483307,6.80677522286487,5.57335260140031,5.99073686028812,5.50802318035202,6.53092818196959,5.71390422256608,0.15,0.35,0.6025,0.255,0.1525,20,20,0.447213595499958,0.504975246918104,0.256696562634075,0.622222222222222,0.208888888888889,0.0977777777777778,0.473684210526316,0.263157894736842,0.157894736842105,0.447213595499958,0.504975246918104,0.256696562634075,0,0,0.587078651685393,0.306179775280899,0.171348314606742,0.477366255144033,0.259259259259259,0.11522633744856,0.578947368421053,0.184210526315789,0.131578947368421,0,0,0.607287449392713,0.279352226720648,0.182186234817814,0.534653465346535,0.287128712871287,0.188118811881188,0.447213595499958,0.504975246918104,0.256696562634075,0.570217917675545,0.290556900726392,0.171912832929782,0.505154639175258,0.298969072164948,0.134020618556701,0.588235294117647,0.333333333333333,0.196078431372549,0,0,0,0,0.492957746478873,0.408450704225352,0.253521126760563,0.512866015971606,0.32209405501331,0.157054125998225,0.465909090909091,0.409090909090909,0.215909090909091,0,0,0,0.253098670097095,0.45337446239361,0.869849554241904,0.870521906658626
"500",630,630,206,13,9,12,225,1,0,31,25,2,2,42,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,4,14.58,16.67,20.83,18.75,16.67,12.5,1,4,9,9,6,8,7,8,7,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.15,7.85,7.9,7.35,7.7,5.55,6.6,6.4,0.25,0.85,6.45294499038611,8.04218238072495,7.92955681523401,7.92970518479321,7.5746349404281,6.39556441466607,7.27351744138985,7.03332684261186,28,25,4,9,42,7,2,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,4,14.71,14.71,14.71,14.71,20.59,20.59,1,6,8,8,8,7,8,7,7,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5.95,7.5,7.65,6.5,6.6,5.65,6.3,5.35,0.4,0.5,5.59514538994099,7.04297619660102,7.12191413232293,6.42102423490306,6.42869006100122,5.9027975150479,6.13491900656462,5.64069658579544,0.05,0.35,0.6025,0.255,0.1525,20,20,0.447213595499958,0.460977222864644,0.214188317724915,0.622222222222222,0.208888888888889,0.0977777777777778,0.595,0.268333333333333,0.163333333333333,0.626865671641791,0.238805970149254,0.119402985074627,0,0,0.587078651685393,0.306179775280899,0.171348314606742,0.477366255144033,0.259259259259259,0.11522633744856,0.578947368421053,0.184210526315789,0.131578947368421,0,0,0.607287449392713,0.279352226720648,0.182186234817814,0.491773308957952,0.274223034734918,0.137111517367459,0.623376623376623,0.324675324675325,0.194805194805195,0.570217917675545,0.290556900726392,0.171912832929782,0.568126520681265,0.285888077858881,0.165450121654501,0.592696629213483,0.286516853932584,0.182584269662921,0,0,0,1,0.492957746478873,0.408450704225352,0.253521126760563,0.452554744525547,0.240875912408759,0.131386861313869,0.447213595499958,0.460977222864644,0.214188317724915,0,0,0,0.253098670097095,0.394164992955946,0.838795966164071,0.819618270491783
"501",631,631,206,13,9,13,226,0,0,31,25,2,2,42,5,1,5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,4,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,7,7,7,5,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.65,7.8,8.05,7.8,7.95,6.45,7.35,5.75,0.65,0.85,9.01839774053212,8.02926870279316,7.97174577474691,8.15917134211013,7.77697505957844,6.92598914122828,8.3075652481444,6.48477231743608,23,25,1,3,22,3,1,10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,4,25.64,17.95,15.38,20.51,10.26,10.26,0,6,8,8,7,8,5,7,4,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6.15,7.55,7.65,6.5,6.55,5.85,6.2,5.5,0.5,0.25,5.15165472961257,7.67318667106841,7.68636905186267,6.69612825334113,6.84866741771473,5.88324013166011,6.14947875466198,5.7911939778246,0.2,0.45,0.605,0.255,0.155,20,20,0.353553390593274,0.743303437365925,0.33667504192892,0.622222222222222,0.208888888888889,0.0977777777777778,0.43859649122807,0.298245614035088,0.134502923976608,0.391304347826087,0.130434782608696,0,0,0,0.587078651685393,0.306179775280899,0.171348314606742,0.616740088105727,0.370044052863436,0.215859030837004,0.604651162790698,0.418604651162791,0.255813953488372,0,0,0.607287449392713,0.279352226720648,0.182186234817814,0.491773308957952,0.274223034734918,0.137111517367459,0.623376623376623,0.324675324675325,0.194805194805195,0.570217917675545,0.290556900726392,0.171912832929782,0.487421383647799,0.297169811320755,0.133647798742138,0.522184300341297,0.293515358361775,0.146757679180887,0,1,0,0,0.492957746478873,0.408450704225352,0.253521126760563,0.512866015971606,0.32209405501331,0.157054125998225,0.465909090909091,0.409090909090909,0.215909090909091,0,0,0,0.135717413551817,0.157109964088212,0.974643487255133,0.966856492058218
