"","X.1","X","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter","careerLaw","careerAcad","careerPsych","careerMed","careerEngin","careerCreative","careerCorp","careerRealEstate","careerIntAffairs","careerUnd","careerSpeech","careerPolitics","careerSports","careerOther","careerJourn","careerArch","date3","date4","date5","date6","date7","fieldLaw","fieldMath","fieldSocialSci","fieldMed","fieldEngin","fieldEng","fieldHum","fieldBusEconFin","fieldEducAca","fieldSci","fieldSocWork","fieldUnd","fieldPoliSci","fieldFilm","fieldArts","fieldLang","fieldArch","fieldOther","goalfunNight","goalMeetNew","goalGetDate","goalSerRel","goalSayDid","goalOther","goOut1","goOut2","goOut3","goOut4","raceBlack","raceWhite","raceLatino","raceAsian","raceNativeAmer","raceOther","surIID","surPID","decRaterSum","decRateeSum","decWaveSum","decRaterAvg","decRateeAvg","decWaveAvg","decRaterAvgAdj","attrRateeAvg","sincRateeAvg","intelRateeAvg","funRateeAvg","ambRateeAvg","sharRateeAvg","likeRateeAvg","probRateeAvg","dec","combRateeAvg","combRatingExcGuess","combRatingIncGuess","combRatingInc","combRatingExc"
"315",315,515,40,1,1,2,19,11,11,31,0,0,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,0.294837644890972,5,4,4,8,3,-2.47571636666514,1,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,21,0,13,147,-4.59511985013459,1.70049907272598,0.480263157894737,-0.480263157894737,1.61710272520731,0.282894736842105,0.404605263157895,0.217105263157895,0.723684210526316,0.595394736842105,1.09435991020267,0.134868421052632,0,1.47065390271199,-0.442691890798765,-0.426303778521898,-1.04920538510717,-1.09043936088708
"316",316,516,40,1,1,2,19,2,12,32,0,1,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,0.836573336152777,10,10,7,8,4,-0.732912124812359,1,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,41,34,0,9,147,-4.59511985013459,0.186738000615506,0.509868421052632,-0.509868421052632,0.497993629707559,0.648026315789473,0.907894736842105,0.819078947368421,0.713815789473684,0.115131578947368,0.575690922612363,-0.424342105263158,0,0.420140850978476,-0.964762542972844,-0.939220053309838,-0.287692074068977,0.0518306056702086
"317",317,517,40,1,1,2,19,3,13,33,0,0,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,-0.246898046370833,10,10,8,5,3,-0.1519773775281,1,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55,39,0,4,147,-4.59511985013459,-0.861031795736409,0.513157894736842,-0.513157894736842,-0.373496499259202,0.529605263157895,0.667763157894737,0.121710526315789,0.493421052631579,0.200657894736842,-0.250586945063979,0.184210526315789,0,-0.495038413353197,-1.20649623668941,-1.23453035201261,-0.455204285815427,-0.199437711949466
"318",318,518,40,1,1,2,19,5,14,34,0,1,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,0.836573336152777,7,6,8,6,4,-0.732912124812359,2,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,53,21,0,11,147,-4.59511985013459,1.34077598848992,0.483552631578947,-0.483552631578947,0.803497549456055,0.167763157894737,0.0822368421052628,0.335526315789473,0.467105263157895,-0.0394736842105265,0.661013093731115,0.796052631578948,0,0.935095543892365,-0.785873851544314,-0.702167231253472,-0.287692074068977,0.0518306056702086
"319",319,519,40,1,1,2,19,1,15,35,0,0,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,-0.788633737632637,6,6,5,7,3,-1.89478161938088,1,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46,22,0,11,147,-4.59511985013459,1.33039090157422,0.486842105263158,-0.486842105263158,1.12508062287552,-0.496710526315789,0.710526315789473,-0.789473684210527,0.447368421052632,0.0657894736842106,-0.059734720193086,-0.569078947368421,0,0.798578934752219,-0.799391020227692,-0.736982111433398,-1.21671759685362,-1.34170767850676
"320",320,520,40,1,1,2,19,9,16,36,0,0,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,-0.788633737632637,8,9,7,8,4,-1.89478161938088,2,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49,34,0,8,147,-4.59511985013459,-0.340266815462039,0.539473684210526,-0.539473684210526,-0.106582548321043,-0.190789473684211,-0.296052631578948,-0.463815789473684,0.378289473684211,-0.0164473684210522,-0.308965272671548,0.230263157894737,0,-0.251938212151543,-1.12405903606819,-1.09898011003053,-1.21671759685362,-1.34170767850676
"321",321,521,40,1,1,2,19,14,17,37,0,0,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,-1.33036942889444,6,8,7,6,3,-3.0566511139494,1,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,23,0,3,147,-4.59511985013459,-0.861031795736409,0.523026315789474,-0.523026315789474,-1.38648318053053,-0.233552631578948,0.0690789473684212,-0.848684210526316,-0.384868421052632,-0.0625,-0.70189632387633,-0.322368421052632,0,-0.983137100047756,-1.36628890080465,-1.44905488538481,-1.7845859921304,-2.19351027142192
"322",322,522,40,1,1,2,19,17,19,38,0,0,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,0.836573336152777,9,10,9,10,7,-1.89478161938088,1,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43,31,0,7,147,-4.59511985013459,-0.861031795736409,0.526315789473684,-0.526315789473684,-0.161251670802352,0.299342105263158,0.315789473684211,1.01973684210526,0.661184210526316,0.368421052631579,0.575690922612363,0.167763157894737,0,-0.1488641813088,-0.848326428872951,-0.916614673280693,-0.674981905591817,-0.529104141614051
"323",323,523,40,1,1,2,19,19,20,39,0,0,25,8,4,9,6,2,7,4,6,3,2,25,20,25,20,10,0,-0.966737433547348,-1.87210512015625,10,9,10,4,4,-1.89478161938088,1,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47,32,0,2,147,-4.59511985013459,-0.861031795736409,0.559210526315789,-0.559210526315789,-2.04572848104044,0.0427631578947372,-0.585526315789473,0.486842105263158,-0.559210526315789,0.148026315789473,-0.443684490227473,-0.325657894736842,0,-1.11681492233477,-1.41051335996059,-1.48211927862168,-1.57787472436149,-1.88344336976856
"324",324,524,41,2,1,2,19,10,1,21,0,1,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,-0.788633737632637,5,5,5,5,6,-0.732912124812359,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48,34,6,3,147,-0.538996500732687,-0.861031795736409,0.506578947368421,-0.138157894736842,-1.47009477961959,0.286184210526316,0.513157894736842,-0.815789473684211,0.0328947368421053,-0.335526315789473,-0.699651003583731,-0.0986842105263159,0,-1.01025919297991,0.152219079736891,-0.329138837062965,-0.829427765330782,-0.760772931222498
"325",325,525,41,2,1,2,19,12,2,22,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,-0.788633737632637,5,5,5,5,6,-0.732912124812359,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,32,6,3,147,-0.773189888233482,-0.861031795736409,0.513157894736842,-0.197368421052632,-1.49903725622734,-0.470394736842105,-0.756578947368421,-1.11184210526316,-0.618421052631579,-1.0625,-1.74372493964215,-1.19736842105263,0,-1.3679313305353,-0.136623670393721,-0.458253935343955,-0.829427765330782,-0.760772931222498
"326",326,526,41,2,1,2,19,8,3,23,0,1,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,0.836573336152777,8,8,8,8,6,-0.732912124812359,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49,29,6,6,147,-0.773189888233482,-0.861031795736409,0.5,-0.184210526315789,-0.534288035968936,0.00657894736842124,-0.358552631578948,-0.434210526315789,-0.476973684210527,-0.381578947368421,-0.681688441242941,0.0690789473684212,0,-0.692336090982762,-0.0435288687463111,-0.201779750825688,-0.287692074068977,0.0518306056702086
"327",327,527,41,2,1,2,19,15,4,24,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,-0.788633737632637,5,5,5,5,6,-0.732912124812359,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42,32,6,8,147,-0.773189888233482,-0.437076629040622,0.480263157894737,-0.164473684210526,0.298612124187488,-0.338815789473684,0.0427631578947372,0.286184210526316,0.00986842105263186,-0.197368421052632,-0.735576128265311,-0.588815789473684,0,-0.291346877706148,0.23568092441977,0.114657903286335,-0.829427765330782,-0.760772931222498
"328",328,528,41,2,1,2,19,17,5,25,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,1.03405898184452,-0.788633737632637,5,5,5,5,6,-0.732912124812359,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46,39,6,14,147,-1.02961941718116,1.76748652259345,0.453947368421053,-0.190789473684211,1.72000930870154,0.180921052631579,-0.259868421052632,0.875,-0.654605263157895,-0.3125,1.03373626230251,0.0657894736842106,1,1.5070773645325,0.56191715129747,0.565603879451152,-0.162495626866826,-0.760772931222498
"329",329,529,41,2,1,2,19,18,6,26,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,1.03405898184452,-0.788633737632637,5,5,5,5,6,-0.732912124812359,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,35,6,15,147,-1.02961941718116,1.85782450293795,0.480263157894737,-0.217105263157895,1.43058454262402,0.0559210526315788,0.0493421052631575,1.06578947368421,-0.210526315789473,0.789473684210527,1.39074218882571,0.720394736842105,1,1.55971707812923,0.708384457235197,0.644069500217361,-0.162495626866826,-0.760772931222498
"330",330,530,41,2,1,2,19,9,7,27,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,1.03405898184452,0.836573336152777,8,8,8,8,6,1.00989211704042,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42,24,6,15,147,-1.02961941718116,1.92276406746291,0.453947368421053,-0.190789473684211,1.93225413715839,0.164473684210527,-0.5,1.11513157894737,-0.273026315789473,0.519736842105263,1.91614713729382,0.447368421052632,1,1.92372178063837,0.632029408905174,0.588149356952534,0.960174811679238,0.923232726596598
"331",331,531,41,2,1,2,19,6,8,28,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,1.03405898184452,0.836573336152777,8,8,8,8,8,-0.732912124812359,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45,30,6,8,147,-1.02961941718116,-0.861031795736409,0.506578947368421,-0.243421052631579,0.186058048490674,0.203947368421052,-0.0921052631578947,-0.299342105263158,-0.351973684210527,0.197368421052632,0.602634766123547,0.427631578947368,1,-0.0241129937073958,0.413504753910366,0.115557953793667,0.379240064394978,0.0518306056702086
"332",332,532,41,2,1,2,19,14,9,29,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,0.836573336152777,8,8,8,8,6,1.00989211704042,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47,27,6,3,147,-0.538996500732687,-0.861031795736409,0.555921052631579,-0.1875,-0.881597755261962,-0.0789473684210522,-0.878289473684211,-0.476973684210527,-0.292763157894737,-0.641447368421052,-0.755784010898699,0.319078947368421,0,-0.832804520632357,-0.104895154208518,-0.388676637661966,0.293242673215283,0.923232726596598
"333",333,533,41,2,1,2,19,1,10,30,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,1.92004471867639,10,10,10,10,6,0.42895736975616,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47,37,6,4,147,-0.773189888233482,-0.861031795736409,0.513157894736842,-0.197368421052632,-0.273805746499166,-0.569078947368421,-0.177631578947368,-0.5625,0.253289473684211,-0.286184210526316,-0.807426377628471,0.0197368421052628,0,-0.647421306621349,-0.155554174647897,-0.317697418423058,0.460754884961733,1.17450104421627
"334",334,534,41,2,1,2,19,13,11,31,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,0.836573336152777,8,8,8,8,6,1.00989211704042,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52,34,6,13,147,-0.538996500732687,1.69202451727263,0.483552631578947,-0.115131578947368,1.52384363391566,0.0559210526315788,0.167763157894737,-0.174342105263158,0.730263157894737,0.513157894736842,0.916979607087373,-0.0822368421052628,0,1.37761591942522,0.455642676888416,0.452932427814667,0.293242673215283,0.923232726596598
"335",335,535,41,2,1,2,19,4,12,32,0,1,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,-0.966737433547348,1.92004471867639,10,10,10,10,6,1.00989211704042,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54,26,6,9,147,-0.538996500732687,0.689686703080436,0.513157894736842,-0.144736842105263,0.263237986111346,0.394736842105263,0.723684210526316,0.391447368421052,0.486842105263158,0.0690789473684212,0.447707665934234,-0.486842105263158,0,0.466877451708672,0.387513429693453,0.118463383366097,0.654399800723153,1.4649684178584
"336",336,536,41,2,1,2,19,5,13,33,0,0,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,1.03405898184452,1.92004471867639,10,10,10,10,6,1.00989211704042,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43,26,6,4,147,-0.773189888233482,-0.861031795736409,0.523026315789474,-0.207236842105263,-0.720806218552228,0.375,0.690789473684211,-0.0822368421052628,0.276315789473684,0.210526315789473,-0.311210592964146,0.151315789473684,1,-0.631016202417594,-0.0514779920195417,-0.334520288702891,1.32133193918711,1.4649684178584
"337",337,537,41,2,1,2,19,7,14,34,0,1,30,1,4,1,1,2,6,4,1,7,3,30,20,10,30,0,10,1.03405898184452,1.92004471867639,10,10,10,10,6,1.00989211704042,5,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54,31,6,11,147,-1.02961941718116,1.06197613286065,0.5,-0.236842105263158,0.633058520543736,-0.0723684210526319,-0.203947368421052,0.174342105263158,0.174342105263158,-0.0526315789473681,0.548747079101177,0.921052631578948,1,0.747927244168522,0.361009355859092,0.217916916472969,1.32133193918711,1.4649684178584
